Date,ad_z_50,pct_above_20dma_z,pct_above_20dma_chg,pct_above_50dma_z,pct_above_50dma_chg,pct_above_200dma_z,pct_above_200dma_chg,nhnl_z,median_stock_vol_20_z,median_stock_vol_50_z,nifty50_dist_200_z,nifty50_dma200_slope_pct,nifty50_persistence_200,nifty50_vol_20_z,nifty50_vol_50_z,nifty50_mom_126,nifty_total_dist_200_z,nifty_total_dma200_slope_pct,nifty_total_persistence_200,nifty_total_vol_20_z,nifty_total_vol_50_z,nifty_total_mom_126
1995-12-12,-0.21740108648909579,1.9041134383529426,1.1669367909238249,-0.3870016029685392,-0.25931928687196115,8.083213057524423,0.03241491085899514,,,,,,,,,,,,,,,
1995-12-13,1.756361564167278,2.7775655852720056,1.4262560777957862,-0.39124613794964375,-0.38897893030794156,6.982478070141,0.03241491085899514,,,,,,,,,,,,,,,
1995-12-14,0.37707517932334494,2.7777140876808857,1.7828200972447326,-0.26329330538149753,-0.12965964343598058,6.229365938841608,0.03241491085899514,,,,,,,,,,,,,,,
1995-12-15,-0.6944427836404004,2.776855489230983,1.9773095623987036,-0.40057283044381875,0.0,5.6720072872543685,0.03241491085899514,,,,,,,,,,,,,,,
1995-12-18,-0.6445040891217397,2.350601325908119,1.7828200972447328,-0.0060159170511839945,0.1620745542949757,5.237706695546383,0.03241491085899514,,,,,,,,,,,,,,,
1995-12-19,-0.5997905256378291,2.248873804234718,1.7179902755267422,-0.27816009805650677,0.032414910858995116,4.886716689148246,0.03241491085899514,,,,,,,,,,,,,,,
1995-12-20,0.4110696277224533,2.211905894234672,1.7179902755267422,-0.2829631365633589,0.12965964343598052,4.595226992337931,0.03241491085899514,,,,,,,,,,,,,,,
1995-12-21,1.0173243504790443,2.1165438664572163,1.7179902755267424,-0.2877998007363019,0.12965964343598052,4.347988040461932,0.03241491085899514,,,,,,,,,,,,,,,
1995-12-22,0.8284444905747539,2.2032188445939984,1.7828200972447328,-0.15818811340993177,0.1620745542949757,7.509814863038131,0.06482982171799027,,,,,,,,,,,,,,,
1995-12-26,0.5699184606556558,2.344052163751824,1.8800648298217182,-0.028480568881229296,0.1944894651539708,6.599394178654915,0.06482982171799027,,,,,,,,,,,,,,,
1995-12-27,2.0245942510808828,2.7060506693690516,2.106969205834684,1.0460305466410913,0.4538087520259319,5.950218191385634,0.06482982171799027,,,,,,,,,,,,,,,
1995-12-28,0.19243614766650302,2.42053315039916,2.0097244732576987,1.0356827263354507,0.4862236628849271,5.456863053883917,0.06482982171799027,,-0.44302670600952976,,,,,,,,,,,,,
1995-12-29,-0.26458610336885185,2.2623281538303726,1.9124797406807135,0.7560828096331431,0.3889789303079417,5.065252778912985,0.06482982171799027,,-0.4886275973656407,,,,,,,,,,,,,
1996-01-01,-0.4843455633891461,1.716091568541636,1.5559157212317667,0.8830739978595581,0.453808752025932,4.744410731119354,0.06482982171799027,,-0.6996135809768738,,,,,,,,,,,,,
1996-01-02,-0.4668819284407459,1.2401837897963846,1.2965964343598055,0.7388656915200725,0.42139384116693684,4.475145229951446,0.06482982171799027,,-0.7662200581457334,,,,,,,,,,,,,
1996-01-09,-2.3359364968879803,-0.26185081589416465,0.5186385737439221,-0.35793838076060824,0.16207455429497566,2.0608132422692247,0.03241491085899514,,0.05223112208604162,,,,,,,,,,,,,
1996-01-10,0.632674539696841,-0.09161861632744218,0.3241491085899514,-0.22661807398664166,0.1620745542949757,2.0280871849381974,0.03241491085899514,,-0.07346654235439738,,,,,,,,,,,,,
1996-01-11,0.6126409139519395,-0.03822862218414019,0.0,-0.09510496143085719,0.1620745542949757,1.9964952225348815,0.03241491085899514,,-0.24788497420270758,,,,,,,,,,,,,
