Date,ad,ad_z_50,pct_above_20dma,pct_above_20dma_z,pct_above_20dma_chg,pct_above_50dma,pct_above_50dma_z,pct_above_50dma_chg,pct_above_200dma,pct_above_200dma_z,pct_above_200dma_chg,nhnl_z,median_stock_vol_20,median_stock_vol_20_z,median_stock_vol_50,median_stock_vol_50_z,nifty50_price_above_50,nifty50_price_above_200,nifty50_dma200_slope_pct,nifty50_dist_200_z,nifty50_persistence_200,nifty50_vol_20,nifty50_vol_20_z,nifty50_vol_50,nifty50_vol_50_z,nifty50_mom_63,nifty50_mom_126,nifty50_mom_12_1,nifty50_mom_12_1_z,nifty_total_price_above_50,nifty_total_price_above_200,nifty_total_dma200_slope_pct,nifty_total_dist_200_z,nifty_total_persistence_200,nifty_total_vol_20,nifty_total_vol_20_z,nifty_total_vol_50,nifty_total_vol_50_z,nifty_total_mom_63,nifty_total_mom_126,nifty_total_mom_12_1,nifty_total_mom_12_1_z
2024-11-01,1823,2.205312798245099,41.3290113452188,0.2533276064789471,19.286871961102108,25.05672609400324,-1.3007865352157395,-8.26580226904376,40.48622366288493,-1.212659609720701,-5.672609400324141,-0.7320128910390349,0.4391305763136311,0.8101562613064639,0.40205455053540545,-1.0852170271765493,0.0,1.0,1.3450354729251268,-2.6388050203710938,100.0,0.09435459178459714,-0.6217813791527018,0.11170791659584578,-0.6784589266345561,-0.016722834244286555,0.0813539866122972,0.3072153398379679,1.7433263301246085,0.0,1.0,1.8226381774070433,-2.842061769709597,100.0,0.13771871784927295,-0.08797706621974866,0.12258792506590242,-0.6749327160377755,-0.017223288450018526,0.09292072948225072,0.40121481110210855,1.1479934688237048
2024-11-04,-1407,-1.292649567204164,29.043760129659645,-0.5954362505172908,16.239870340356568,21.00486223662885,-1.6312200731624609,-1.004862236628849,38.055105348460295,-1.664441338019215,-2.755267423014587,-1.0499950325869787,0.4234057998028634,0.45890089946522167,0.40562830619984136,-0.9439482967581087,0.0,1.0,1.3129417920252129,-3.1384020840193547,100.0,0.09942986870142957,-0.5363296893914279,0.11508717867965522,-0.591818469139336,-0.002504614310181452,0.06918285233060173,0.29839049445343013,1.4829903074155486,0.0,1.0,1.7887301227229147,-3.2501446784249497,100.0,0.13467002930080146,-0.13524550896400864,0.12609302199581032,-0.5954522086090208,0.0008114325329298122,0.0833219633659652,0.38870018640181425,0.8149537008004303
2024-11-05,736,0.9982776844848079,33.71150729335494,-0.264025000076129,14.813614262560776,23.565640194489465,-1.3975322947421835,-4.473257698541332,39.319286871961104,-1.406703910216301,-4.343598055105346,-0.8789417492817967,0.4096068533759308,0.1515012392818393,0.4020257586269177,-1.1143716507423431,0.0,1.0,1.2814215077334712,-2.7115709033415047,100.0,0.09986749390550415,-0.5286957990884114,0.1156927914402771,-0.57930229230695,0.009200772739871299,0.08567649366662922,0.29860227938476125,1.4742942238044567,0.0,1.0,1.7521976857945987,-2.9562546446035145,100.0,0.12505519023390088,-0.2796168045463821,0.12648560631563247,-0.5923487542474727,0.012579537180664069,0.10331134393998176,0.38128793186055776,0.6123293999296168
2024-11-06,1546,1.7786743184573928,48.330632090761746,0.7565381135898126,24.213938411669364,29.40032414910859,-0.8883231057073251,-2.3338735818476444,41.78282009724473,-0.9220111237502608,-3.533225283630472,-0.4016544347449018,0.41300666761869453,0.22270762929584742,0.40386486386031145,-1.049635658868876,0.0,1.0,1.2671477497346872,-2.219797629426173,100.0,0.10965639469348747,-0.3626218734912188,0.11866107043054423,-0.5011415607397169,0.007677744623932448,0.09781638829727601,0.30081262820414856,1.51927002105699,0.0,1.0,1.7299387670941302,-2.4077539686637746,100.0,0.13810019855023573,-0.08569494570366114,0.13155884620694158,-0.47168888233983924,0.009818434723145142,0.11670633931717211,0.3889084040800662,0.8130301659905421
2024-11-07,-631,-0.472994071678441,45.186385737439224,0.5344633441286056,18.184764991896277,28.719611021069692,-0.9372919553087863,-5.153970826580224,41.36142625607779,-0.9938194029723363,-4.440842787682335,-0.5359521651910677,0.41126429232431483,0.1778717817243186,0.4037286019575789,-1.0726810496859058,0.0,1.0,1.2421566975797438,-2.6765135544598926,100.0,0.1157668009952461,-0.2597369858069653,0.12123760708846118,-0.4336328049477296,0.003414603806443539,0.10209951041785259,0.2897038915380735,1.199696639449998,0.0,1.0,1.694540721764115,-2.692727382167684,100.0,0.14119926973090885,-0.04239747596545088,0.1331381138424817,-0.43747605762657865,0.006223198614634606,0.12592511591286848,0.3801450870383546,0.5663749128058829
2024-11-08,-1125,-0.9785239774525868,37.17990275526743,-0.022448950132531044,8.233387358184771,25.283630470016206,-1.2201672844990528,-8.492706645056728,39.546191247974065,-1.332493551736808,-6.677471636953001,-1.0084672960180052,0.4155879501058343,0.26679331827671604,0.4052880764189318,-1.019609983566494,0.0,1.0,1.2156892161769406,-2.7193088872415196,100.0,0.11577530656752016,-0.25907071989954294,0.1208033745633016,-0.44693426339704173,-0.008999692212988575,0.09489825528673501,0.2780112329925033,0.8671237588577945,0.0,1.0,1.6544103842543123,-2.8825171743364395,100.0,0.14231314816635646,-0.028699969878485596,0.13397793821931317,-0.42144436562961074,-0.010747942171734803,0.11064454992784234,0.36497695979757494,0.1317371608951135
2024-11-11,-1061,-0.8783786529852851,32.96596434359805,-0.31318147146013714,2.4635332252836264,23.3387358184765,-1.3729212165901132,-12.706645056726096,38.11993517017828,-1.591513988115247,-7.941653160453811,-1.3539776384225135,0.42121643161518624,0.38494768373209864,0.4074556153582253,-0.9387881427736553,0.0,1.0,1.1886944978919844,-2.6879370196669807,100.0,0.11183404317509604,-0.32429577013950045,0.12043718716377567,-0.4583676811698709,-0.008448679508769041,0.0921663677018465,0.27693242979780475,0.8289931821184012,0.0,1.0,1.612870817772194,-2.9163383943709524,100.0,0.14002006471642206,-0.06583259959824707,0.13346919051885217,-0.4391526970043024,-0.01341356690907114,0.10541683840597016,0.3623555512942803,0.04253585650810276
2024-11-12,-1400,-1.1924158808167036,26.38573743922204,-0.7722386042921515,-6.094003241491087,19.708265802269043,-1.662867756962368,-16.531604538087517,35.72123176661265,-2.0247098673980717,-10.50243111831442,-1.8699598369222061,0.4211498505318022,0.37749468956549964,0.40659442599963225,-0.9904486619724598,0.0,1.0,1.1668931627249357,-3.0476071305307637,100.0,0.11605421758109734,-0.25206750073205975,0.12228681550046357,-0.40917633361946987,-0.010586602593313676,0.0749667497080051,0.27787790032087223,0.8470700494017224,0.0,1.0,1.5765423966074277,-3.1968091832515113,100.0,0.14315916000713896,-0.02001144961488218,0.13552878641141117,-0.39047468749578956,-0.0154850563928145,0.08304053327599181,0.3572868623556018,-0.12278237535834961
2024-11-13,-2047,-1.7492412045895636,15.00810372771475,-1.5513548972779696,-19.513776337115072,13.711507293354943,-2.1377596922650746,-23.047001620745547,29.756888168557538,-3.0824947507703935,-16.85575364667747,-2.8880045565116084,0.43196660502933915,0.6124961282350394,0.4132326856248373,-0.6969622768704361,0.0,1.0,1.1400424810378729,-3.4585048582751945,100.0,0.12276526197683493,-0.13867489142734402,0.1254443045268957,-0.32496777325097803,-0.024217447579601425,0.06119217767127383,0.2744731290091007,0.7434360355019063,0.0,1.0,1.5292845620982431,-3.6388566591005467,100.0,0.15421868959431453,0.14384962299052428,0.14131316984817752,-0.24842927990717786,-0.03275382747954114,0.05907042748674152,0.3540851847649651,-0.23838330421525358
2024-11-14,126,0.3749182101230454,16.59643435980551,-1.4267434857534513,-11.73419773095624,14.716369529983792,-2.0208282871289325,-16.369529983792546,30.178282009724473,-2.9275234792840523,-14.878444084278765,-2.178780384798772,0.43388326753697304,0.6483286104837401,0.4146776324343629,-0.6419129437877347,0.0,0.0,1.1223361323373204,-3.396380225415266,99.6,0.12081673471492117,-0.1703848476019148,0.12537741412512293,-0.32767086202165724,-0.04109220635544797,0.050386429118209675,0.26905291610340487,0.5823974347938251,0.0,1.0,1.4937302193970048,-3.4573406126424926,100.0,0.152171866913327,0.1117975519264266,0.1416139427642653,-0.2441261887238539,-0.04662578104246795,0.052309967364699395,0.3499453634724805,-0.38841524638880964
2024-11-18,-705,-0.41842606098319374,16.499189627228525,-1.418215996312309,-10.37277147487844,14.165316045380875,-2.034880514573322,-16.628849270664503,29.043760129659645,-3.0524720042424067,-15.62398703403565,-2.5369173961995113,0.44182133894196407,0.8183676906384502,0.4207997314827563,-0.36449417056888883,0.0,0.0,1.091416197358397,-3.406328132702625,99.2,0.11818904072154143,-0.21196075280418095,0.1254461390215563,-0.32621582815782735,-0.04553232964291609,0.0439640168965687,0.2535510877988255,0.13436645832024507,0.0,0.0,1.4488295987736377,-3.4322178106598034,99.6,0.15069787560255068,0.08928475227873442,0.14154933651717871,-0.24864749530164854,-0.053318557772315756,0.04219240072438368,0.3291426778297889,-1.068309229132289
2024-11-19,701,0.9246958095676004,20.25931928687196,-1.1491435223769746,-0.42139384116693535,16.369529983792543,-1.8264153019402964,-9.043760129659642,30.340356564019448,-2.753245000702737,-11.734197730956243,-1.610998557998651,0.4379315234298576,0.7238807746733823,0.41839719501341754,-0.48828915730103006,0.0,0.0,1.0683517949567678,-3.22105757272223,98.8,0.11987974052828192,-0.18096734625985061,0.12351221907366051,-0.37809338927121255,-0.04778967441803961,0.045173762332237244,0.26331420682330176,0.40653467382637914,0.0,1.0,1.415074132183447,-3.209934970780669,99.6,0.15249561979128137,0.11573671629193001,0.14025641625490554,-0.2837940374171729,-0.05430519611691942,0.043336206715303804,0.33596583225621157,-0.8737694260024363
2024-11-21,-1283,-1.0039196422821288,17.244732576985413,-1.3411373558905177,5.218800648298217,14.813614262560778,-1.927632415130645,-1.6207455429497575,28.200972447325768,-3.050577828685426,-8.946515397082663,-2.5102250688017205,0.41909298755419433,0.29710554428416736,0.42002429884339954,-0.4216586631049061,0.0,0.0,1.0423853532767202,-3.355645448571129,98.4,0.11542004569729929,-0.2524521052810396,0.12381852537172648,-0.3694268930804753,-0.05733906064545302,0.03643518035602922,0.24450672619461666,-0.14042834228559978,0.0,0.0,1.3816321161134626,-3.3279125576306794,99.2,0.13961870864251358,-0.07594292201263257,0.1410692840052935,-0.26561917467471935,-0.06598237129603624,0.03266042724640128,0.31188070766481457,-1.6792927180456647
2024-11-22,939,1.159873151398398,20.388978930307943,-1.1155180268280651,7.001620745542951,16.59643435980551,-1.7587491397696344,-0.7455429497568886,30.081037277147487,-2.664780028713203,-7.42301458670989,-1.2704594276313956,0.4178547816935323,0.26532427716939094,0.41912591635239,-0.47507268978205286,0.0,1.0,1.0265685899715438,-2.5419739483158152,98.4,0.1477049698134159,0.2895562143665022,0.13537384189219845,-0.058897436271925195,-0.03644479374483611,0.05794590623866047,0.23264415344177947,-0.49056223759922846,0.0,1.0,1.356146108115941,-2.8122147746376527,99.2,0.1566354905901386,0.17816548472589355,0.14668724942451472,-0.1265508977048111,-0.052008203855206436,0.04896850021145016,0.29189018756361207,-2.3503068314025386
2024-11-25,1044,1.2105388702198523,28.622366288492707,-0.5492336666461516,15.980551053484604,19.578606158833065,-1.4983517150456622,3.6628849270664503,32.220421393841164,-2.2580787492107337,-4.667747163695303,-0.9191817638135436,0.4240356980129182,0.3991899656143398,0.42292696143432285,-0.3015899103473352,0.0,1.0,1.0179918650004893,-2.0942188173368352,98.4,0.15600234142107167,0.4285234657841725,0.138634476388403,0.027500491832573255,-0.024221341771692995,0.05460941802927155,0.23629791347771745,-0.3904511031550885,0.0,1.0,1.3408379537519721,-2.4058111806477505,99.2,0.16659539549816002,0.32579458455622107,0.1507292889244668,-0.02756004227525254,-0.037067476669494615,0.05254769159435657,0.29701184639008793,-2.181308575137565
2024-11-26,428,0.6225349849096463,31.66936790923825,-0.3385976459794333,22.560777957860616,21.06969205834684,-1.3619290698792412,8.84927066450567,33.19286871961102,-2.0606739418160522,0.3565640194489461,-0.6270525188911084,0.4099279004038395,0.0800538799871231,0.42131242263666097,-0.38841797598797934,0.0,1.0,1.0164447236191476,-2.1118282592829014,98.4,0.15269131811466702,0.37314148295058075,0.13141863811948126,-0.16781815916854856,-0.03263016481012049,0.05390053621755375,0.23691912455475206,-0.37328856124902077,0.0,1.0,1.3353727316419928,-2.358279012768326,99.2,0.1597300117152925,0.22243392666552148,0.1460406636082017,-0.14913476956500374,-0.04194908871818048,0.053699669502265346,0.29619735608968945,-2.181404032416945
2024-11-27,966,1.1271440538884525,37.957860615883305,0.09183693473672125,26.32090761750405,24.18152350081037,-1.0982754489742321,10.599675850891408,34.91085899513776,-1.7477227232797232,0.7131280388978922,-0.678947735537247,0.40640677736229486,-0.001240174828189108,0.42137067291861663,-0.39391073799069926,0.0,1.0,1.005557895230913,-1.9893028728175781,98.4,0.15129811906611482,0.3498526687425251,0.1317666441691927,-0.15896581401310036,-0.029692918028199955,0.05853931873829454,0.22314225855500935,-0.7724793214069688,0.0,1.0,1.3213065396196377,-2.183407395560822,99.2,0.15930063776819672,0.2152285033993567,0.1468567089868456,-0.13119063478210613,-0.037892853652853,0.060049775760612656,0.2808984381554296,-2.628656257400523
2024-11-28,186,0.3739187837348192,40.48622366288493,0.2662868802957047,26.0291734197731,25.705024311183145,-0.9650612404817842,10.567260940032417,35.62398703403566,-1.6087751904202032,0.7455429497568886,-0.7087838315780808,0.4036247089334463,-0.06488761082768782,0.4223472485901974,-0.35253100828248835,0.0,1.0,0.9848875930019263,-2.428967114765077,98.4,0.15861792031450353,0.4719926772864355,0.13542172727687188,-0.0613214645576971,-0.045432863583655725,0.04482668979362692,0.22452452404139644,-0.7327742097131477,0.0,1.0,1.2993328797800352,-2.334731014302162,99.2,0.15966113728634412,0.21981734409450254,0.1473738221443551,-0.12088575687898993,-0.04521750238580091,0.057735211361403804,0.2859879959382967,-2.4313638574538157
2024-11-29,646,0.7859089843450423,44.246353322528364,0.5223889766634146,20.972447325769856,28.071312803889793,-0.765029958321639,9.62722852512156,36.6288492706645,-1.4243713260536064,-0.8427876823338778,-0.510124634833052,0.3948998776370284,-0.2604371360431922,0.42204546703445406,-0.3744497454416757,0.0,1.0,0.9777190172464811,-2.126111719541591,98.4,0.1618158810616682,0.525054301060606,0.13724723512107023,-0.012957841072011216,-0.040587310327827586,0.06282399679361528,0.2323419805978747,-0.5066906213087066,0.0,1.0,1.286126802404497,-2.1269116711598763,99.2,0.16223941505202372,0.25752096233733446,0.14869220214218146,-0.09017051575995265,-0.038085328565311105,0.07213313795268994,0.2935603777845395,-2.163268647313716
2024-12-02,724,0.8267713783955862,50.76175040518639,0.9599705718706341,20.940032414910863,31.150729335494326,-0.5091353038909934,10.891410048622365,38.21717990275527,-1.1464407124942704,-0.5834683954619067,-0.09654745121746366,0.396627410172806,-0.22092497200594896,0.4268074207239431,-0.14346220716831762,0.0,1.0,0.9758071143025848,-1.9268576036084162,98.4,0.16214435355212753,0.5299817981473864,0.1381419731032264,0.009960894946694457,-0.038035100788955556,0.07948009329150474,0.22905359913786372,-0.6024077261726642,0.0,1.0,1.279834152918502,-1.9524059564087517,99.2,0.163794895525092,0.2798150630534014,0.1496098702980142,-0.0697852447737274,-0.03615683165947514,0.09062600484015637,0.293929386662767,-2.1241697074864563
2024-12-03,1189,1.2177136689569041,59.3192868719611,1.523935177831195,17.990275526742295,36.14262560777958,-0.10256341017048133,11.08589951377634,40.25931928687196,-0.7966833635491589,-0.22690437601297475,-0.24269534366822673,0.39716203576925413,-0.20529417646511042,0.42465747637224893,-0.25300763708296864,0.0,1.0,0.9845029238176206,-1.6935456203976755,98.4,0.16365229334763637,0.5541734246451607,0.13930582879466463,0.04022199261857089,-0.032499693417778586,0.08550333544896516,0.2192362999417885,-0.8902746719784109,0.0,1.0,1.28525741048231,-1.7473348944597489,99.2,0.16494665360282815,0.2966166141293586,0.15095736586640993,-0.03781497069686257,-0.028937044647861065,0.09598427952754252,0.2874837404583208,-2.29662146656157
2024-12-04,486,0.5597942272377281,60.97244732576985,1.6155425999696447,31.928687196110204,39.67585089141005,0.18362910710922173,18.6709886547812,41.26418152350081,-0.6221366951226196,3.209076175040515,-0.23920663315384122,0.3925483527480762,-0.3050303827566779,0.4238649265858162,-0.29492526676182107,0.0,1.0,1.001717941793867,-1.6768477505310946,98.4,0.1561643216461341,0.42819103367877165,0.13479414464608425,-0.0822365769374551,-0.03213626663132885,0.05173466185807185,0.21078128072208613,-1.1310410311720933,1.0,1.0,1.3004861642505805,-1.6588434174689204,99.2,0.1565107334215806,0.17077928099576503,0.14740039712237513,-0.13044357625927355,-0.026779750821825155,0.06532261029036368,0.28323079675910545,-2.3885464259488987
2024-12-05,86,0.18988764522249355,63.111831442463526,1.7361272916295716,29.400324149108584,42.33387358184765,0.39845352566768366,18.768233387358183,42.0097244732577,-0.4914276469201292,2.690437601296594,-0.2345589171995607,0.3912738627159838,-0.32923561846107957,0.42220151834055974,-0.37953146552671196,1.0,1.0,1.0158971146089435,-1.3783798256281952,98.4,0.1567056482953568,0.4367815442836707,0.1361512690835818,-0.04734931927140936,-0.019457352958684337,0.12903653270579651,0.19753341170657746,-1.5010376740445446,1.0,1.0,1.3112215619268008,-1.479300250843097,99.2,0.15668938634362392,0.17377961015104398,0.14734284031226388,-0.13452712594947586,-0.018012092766014676,0.15132821296973775,0.2649160999331226,-2.8734871623185687
2024-12-06,517,0.5851946691647322,65.57536466774717,1.8734717637595022,17.24473257698542,45.54294975688817,0.6568294949425914,16.14262560777958,43.176661264181526,-0.2906069098592807,1.3938411669367952,-0.2758196662973737,0.3864732123628124,-0.43211786479206243,0.4236373881187398,-0.3089900379760569,1.0,1.0,1.0121786773246377,-1.4186052109195302,98.4,0.15220884636296914,0.3595640697851355,0.13613217467209196,-0.049767644050420015,-0.01858413766499234,0.09095571023436855,0.19839683729717272,-1.4642857324276142,1.0,1.0,1.3040909537981316,-1.4410129050642053,99.2,0.1474585965713981,0.03592295930379567,0.14742296572767263,-0.13514957540313097,-0.01716515440050781,0.11337035924724326,0.2638698903636738,-2.838560447267542
2024-12-09,193,0.26312462121451213,66.51539708265803,1.907828562398993,21.329011345218802,47.293354943273904,0.7959453536969653,18.573743922204212,43.824959481361425,-0.17639119858851793,2.4635332252836335,0.2751932880555673,0.39083449137633464,-0.3288694480188841,0.4264223733004333,-0.17110763428797576,1.0,1.0,1.0082097995694372,-1.4905998252955361,98.4,0.14585541721522752,0.2518298954207072,0.13593439703288615,-0.056949696837857035,-0.009381482085051074,0.07876817373167277,0.18457081319923008,-1.8483939635284838,1.0,1.0,1.2972512483732102,-1.457396739884367,99.2,0.1425304952299494,-0.03728933042633796,0.14742370430035875,-0.13776773878055573,-0.005884353741496651,0.09587551556055485,0.2565132880977139,-2.9858635410058096
2024-12-10,-48,0.02524082144373159,67.26094003241491,1.9292710296174889,30.08103727714748,49.10858995137764,0.9395674889031818,23.824959481361432,44.21393841166937,-0.10562812939066725,4.667747163695303,0.14075561130514408,0.38485964477065726,-0.4579547766740977,0.4267741856670517,-0.15404840722441243,1.0,1.0,1.006859959943629,-1.4997628962285223,98.4,0.145513506003253,0.24465739744462353,0.13430277456876624,-0.10271761387539116,-0.01308729407612974,0.05667202658634651,0.16307795407175307,-2.42872998653575,1.0,1.0,1.2975365410293316,-1.4296251033905403,99.2,0.13894933027544704,-0.0903074767484235,0.14693150250055595,-0.15292980686300642,-0.005426819136240657,0.07689948600098973,0.23781455281730812,-3.418133420908947
2024-12-11,138,0.19896461095357013,67.71474878444084,1.9315226664888108,34.74878444084279,51.150729335494326,1.0992391118758755,27.811993517017825,44.53808752025932,-0.045691302178470124,6.418152350081037,-0.04075521894976331,0.38321553227240024,-0.48929792039229253,0.4260375583215533,-0.19185015164224875,1.0,1.0,1.003660284052188,-1.4593910542326176,98.4,0.14544387964041675,0.24201347838227188,0.1344243302264596,-0.10108084638542494,-0.01594578512924749,0.059443145078076576,0.15647010200714373,-2.566258841487516,1.0,1.0,1.2997149311914535,-1.38486977925705,99.2,0.13799676614515177,-0.10398492816046039,0.14706564061547397,-0.15209918044647977,-0.009861163227016911,0.07638274178350124,0.22465866814908986,-3.64389021081627
2024-12-12,-1025,-0.8971612578840242,63.46839546191247,1.6375845628919414,37.08265802269043,47.617504051863854,0.810490836121082,27.90923824959481,43.40356564019449,-0.23198160607246834,7.682333873581847,-0.31586935795176335,0.37998035208956643,-0.5570281514124192,0.425534028997044,-0.21746341238852143,1.0,1.0,0.9998883131562275,-1.569707581540892,98.4,0.1399759744648286,0.14846923250036947,0.13126460452965966,-0.18769583237582751,-0.01483840287016247,0.05518410821475328,0.15763867634016893,-2.494903495942058,1.0,1.0,1.2995422212954688,-1.495809075547704,99.2,0.13106259559675906,-0.2081316628601066,0.14593705161442544,-0.18329525061240023,-0.009533362999389228,0.06871800714524046,0.2191808017347041,-3.6522413842803023
2024-12-13,-417,-0.3052353497607549,60.29173419773096,1.4193355783272188,45.283630470016206,46.77471636952998,0.7396762825365993,33.06320907617504,42.59319286871961,-0.36314674612708336,12.836304700162074,-0.1845732856255283,0.35262016820892056,-1.163552305664057,0.42452643998029216,-0.26818983846024663,1.0,1.0,1.00890721156639,-1.3046633525967386,98.4,0.13039812330799677,-0.013286722049858925,0.13313538313714537,-0.13833636059609228,-0.02444375297866397,0.06197114858969388,0.14411531421006063,-2.82307175144745,1.0,1.0,1.3136610680392957,-1.3996382586429805,99.2,0.1039413461480218,-0.6118838231847653,0.1462819244401043,-0.17676914055036963,-0.020803629774846955,0.06748781633016532,0.20808371307539186,-3.8012456803847368
2024-12-16,202,0.25323850823861915,59.90275526742301,1.3806217602882165,43.306320907617504,47.941653160453804,0.8302205707383572,33.22528363047001,43.306320907617504,-0.2359004396599487,13.128038897893031,-0.11939585517808268,0.354418168365977,-1.1126258597020318,0.4265349807717822,-0.16832876924026316,1.0,1.0,1.0142870518290215,-1.4250672821281898,98.4,0.1318828473182251,0.009836954030083967,0.12475224995511283,-0.3655383829809326,-0.027142941652041896,0.05424827662838849,0.12775911662985107,-3.1889829774011464,1.0,1.0,1.3246927218873328,-1.4000484349148128,99.2,0.10455036083234065,-0.6014371978470022,0.13844016279017649,-0.37944265064055777,-0.022030303255041406,0.06198357091084805,0.18292857912698968,-4.228056906560172
2024-12-17,-921,-0.8360362627149212,53.41977309562399,0.9615246285435085,36.92058346839546,45.283630470016206,0.6142223988011448,31.11831442463533,42.13938411669368,-0.4283546590824054,13.095623987034031,-0.39957181191521146,0.348623388045181,-1.2301887148254966,0.42544061039536013,-0.22293332147220224,0.0,1.0,1.0244791113333207,-1.8138974557932115,98.4,0.1423058815739461,0.18065246022249226,0.12663066236518175,-0.31537656356210403,-0.04127640715024372,0.037092595117959926,0.12990998019678668,-3.0623292082903903,1.0,1.0,1.3400661744837894,-1.6482543716610074,99.2,0.1138136538206307,-0.4637310840863632,0.1389582142709638,-0.3678670035692024,-0.03421790035942851,0.04391194404878118,0.18906873608802055,-3.9117552012339
2024-12-18,-1106,-1.0682442228572535,42.560777957860616,0.2715091495602367,22.301458670988655,41.296596434359806,0.29290032573842345,24.927066450567263,40.453808752025935,-0.7087185407337355,10.113452188006487,-0.8296826992484211,0.35133466906232746,-1.1583051038742878,0.4149015966761014,-0.7488054306628348,0.0,1.0,1.0241322816763043,-1.9599120652065949,98.4,0.1447023565289677,0.2162666903782928,0.1257744005939106,-0.3396431662046267,-0.04798464113806655,0.02720743359976896,0.12461507928523852,-3.111819107477531,1.0,1.0,1.3454233526518866,-1.802846538056983,99.2,0.1186866363719212,-0.39233907058165896,0.1351915283708445,-0.46609463500401294,-0.04126851365254658,0.03100312419159046,0.17983361380199536,-3.944038309224889
2024-12-19,-698,-0.6290572617529135,37.60129659643436,-0.04690357186012325,20.356564019448946,39.09238249594814,0.11377775419180615,24.27876823338736,39.513776337115075,-0.861118426828663,11.312803889789308,-0.9065700103814978,0.34520099004030624,-1.2819303748880575,0.41036542606830195,-0.9702941293406,0.0,1.0,1.0317589868506616,-2.2244304462909343,98.4,0.14751237935802924,0.2590793032979542,0.12584498296875682,-0.33835708146979837,-0.056185486778668525,0.0185278108521858,0.11230033783936388,-3.3227927942240107,0.0,1.0,1.3627061731904533,-1.9635273723044664,99.2,0.11794560370418851,-0.4040851463735565,0.1318653636050081,-0.5517917660138739,-0.04574864970209924,0.027853415702033146,0.16970752020212498,-3.98448786885972
2024-12-20,-1775,-1.6479472561142274,25.964343598055105,-0.7857796650152054,5.575364667747163,31.701782820097247,-0.4791260199789527,15.105348460291737,35.3646677471637,-1.5511169660370205,5.283630470016213,-1.7020876743634845,0.35610922031286063,-1.0301715876155206,0.4107667123051384,-0.9453342419092594,0.0,0.0,1.0184524796595706,-2.6005051970682747,98.0,0.13342694971312044,0.019055574088222494,0.12996324618657495,-0.227902370700014,-0.07193556763902764,0.0008698603980141772,0.08913390562479528,-3.738649387116215,0.0,1.0,1.3585183937848688,-2.360861394977451,99.2,0.12579662608448314,-0.28802679013813814,0.1379501747609163,-0.3963398441531234,-0.06190400005953023,0.004149889880561197,0.14760474930895784,-4.230467062919589
2024-12-23,-607,-0.4551763041932816,22.949756888168558,-0.9735745103491292,-5.6726094003241485,30.243111831442466,-0.5933527064487062,10.664505672609401,34.6839546191248,-1.6458514929217423,2.4635332252836335,-1.6627897249569459,0.3522296463010299,-1.1057603194837218,0.41366749317453005,-0.8002718131733455,0.0,0.0,0.9977472249856012,-2.3709603712549976,97.6,0.12670601144669477,-0.09580949019127744,0.1311940336453574,-0.19585769659539073,-0.07900057966069496,0.01073779525213725,0.11544099889788273,-3.0226418010231666,0.0,1.0,1.34581909599516,-2.2508236387368235,99.2,0.11457549397104481,-0.45558133425065206,0.13833299117557282,-0.388854357806544,-0.07177022962365187,0.010841255891987034,0.1656689264164377,-3.7055672546429705
2024-12-24,-2,0.15464414342674287,22.690437601296594,-0.9847110880161714,-8.978930307941656,30.14586709886548,-0.5976140679863983,9.076175040518642,35.49432739059968,-1.491320591834753,2.3014586709886586,-1.448005775587302,0.3471202990051415,-1.2076863594907794,0.41045710601180235,-0.9613930804805888,0.0,0.0,0.9745077699672811,-2.361811434431613,97.2,0.1267053790558665,-0.0977949992867143,0.13119172113980493,-0.19730396562565156,-0.08525370050175307,0.008063608188513482,0.12642939213740778,-2.7005428861910263,0.0,1.0,1.3296488223224046,-2.2251067215909117,99.2,0.1145243021891536,-0.45619904581720894,0.13828411134343632,-0.39266033102931225,-0.07900886733936141,0.008256986757737783,0.17946906714540434,-3.319781602069794
2024-12-26,-559,-0.3951880982526888,20.907617504051863,-1.0920807316658012,-17.050243111831442,29.108589951377635,-0.6776854785850758,4.9270664505672634,34.91085899513776,-1.5702888728997453,0.0,-1.570262366087095,0.3402446712829054,-1.3452210494080277,0.40962772110569506,-1.0001739015997768,0.0,0.0,0.9528449829723673,-2.3008085643045213,96.8,0.1259179932666795,-0.11317515082250233,0.13013309063741996,-0.2273240257438126,-0.08443200567454634,0.001218314341962845,0.14129661197713395,-2.3153968922328336,0.0,1.0,1.3149134101403614,-2.1780879029578015,99.2,0.11212472468108597,-0.49203834062363627,0.13772527175720833,-0.4096320121082928,-0.07860794265858939,0.0056189814355207535,0.2056415238723448,-2.749190798435343
2024-12-27,-49,0.11557458588472795,20.615883306320907,-1.1062006158223159,-19.870340356564025,30.04862236628849,-0.601163947548264,4.343598055105346,35.20259319286872,-1.5034940068244724,-0.4213938411669389,-1.3373219608421398,0.33998227446181173,-1.3374747066579589,0.40934388527091486,-1.0129189704408312,0.0,0.0,0.9413080335848312,-2.1996384301588856,96.39999999999999,0.1152412648350892,-0.2942703950972695,0.1303480586184825,-0.22280604782451294,-0.08424616840004384,-0.0023210215846627413,0.1393757437899148,-2.3142880591467625,0.0,1.0,1.3073589372964545,-2.1355495788845364,99.2,0.10929745971678786,-0.53399012858356,0.1377299022461303,-0.41207300493532295,-0.07716284269208784,0.0033413568125673088,0.201080315704391,-2.7676058066856
