Date,adv,dec,ad,ad_z_50,pct_above_20dma,pct_above_20dma_z,pct_above_20dma_chg,pct_above_50dma,pct_above_50dma_z,pct_above_50dma_chg,pct_above_200dma,pct_above_200dma_z,pct_above_200dma_chg,nh,nl,nhnl,nhnl_z,median_stock_vol_20,median_stock_vol_20_z,median_stock_vol_50,median_stock_vol_50_z,nifty50_dist_200_z,nifty50_dma200_slope_pct,nifty50_persistence_200,nifty50_vol_20_z,nifty50_vol_50_z,nifty50_mom_126,nifty_total_dist_200_z,nifty_total_dma200_slope_pct,nifty_total_persistence_200,nifty_total_vol_20_z,nifty_total_vol_50_z,nifty_total_mom_126
1995-04-05,84,8,76,2.684304156212007,21.238938053097346,,1.0554518145652345,7.964601769911504,,7.964601769911504,0.0,,0.0,0,0,0,,0.48632419902024865,,0.43318385367852263,,,,,,,,,,,,,
1995-04-06,60,31,29,1.0525899818953963,23.684210526315788,,-2.578415736310479,9.649122807017543,,9.649122807017543,0.0,,0.0,0,0,0,,0.4847850229503372,,0.43516680687296316,,,,,,,,,,,,,
1995-04-07,40,49,-9,-0.25503587870713024,23.893805309734514,,-3.2906607096829603,7.964601769911504,,7.964601769911504,0.0,,0.0,0,0,0,,0.47506884767916124,,0.4348660349513666,,,,,,,,,,,,,
1995-04-10,24,69,-45,-1.4221603080308332,18.333333333333332,,-6.44542772861357,7.5,,7.5,0.0,,0.0,0,0,0,,0.4650603211662765,,0.4431877055883295,,,,,,,,,,,,,
1995-04-11,23,61,-38,-1.1392896743161354,18.81188118811881,,-0.5063006300630057,6.9306930693069315,,6.9306930693069315,0.0,,0.0,0,0,0,,0.45328595375512803,,0.44074566915647606,,,,,,,,,,,,,
1995-04-12,53,23,30,1.1012386786359967,25.961538461538463,,2.432126696832583,9.615384615384617,,2.7526395173454006,0.0,,0.0,0,0,0,,0.4488849101618049,,0.43902047627716606,,,,,,,,,,,,,
1995-04-17,34,51,-17,-0.4262930380931949,17.391304347826086,,-7.361170899698667,8.695652173913043,,4.735256134309083,0.0,,0.0,0,0,0,,0.42795238658824397,,0.4451939332810942,,,,,,,,,,,,,
1995-04-18,20,83,-63,-1.839981212599661,12.598425196850393,,-10.689246036026319,6.299212598425196,,2.1896235573293064,0.0,,0.0,0,0,0,,0.4597573280991773,,0.44680823063703223,,,,,,,,,,,,,
1995-04-19,36,63,-27,-0.6661480076438397,10.833333333333334,,-3.9393939393939394,5.833333333333333,,3.56060606060606,0.0,,0.0,0,0,0,,0.44686964063819423,,0.4292586321501025,,,,,,,,,,,,,
1995-04-20,15,77,-62,-1.6905684065199866,10.909090909090908,,3.142100617828773,4.545454545454546,,2.603706972639012,0.0,,0.0,0,0,0,,0.4418449362332434,,0.4223108545881039,,,,,,,,,,,,,
1995-04-21,36,56,-20,-0.3956399403603744,13.636363636363635,,0.303030303030301,4.545454545454546,,2.3232323232323235,0.0,,0.0,0,0,0,,0.41645195241947275,,0.4377934623936253,,,,,,,,,,,,,
1995-04-24,22,70,-48,-1.2504372059391566,8.695652173913043,,-3.132304815334269,4.3478260869565215,,2.197288452547919,0.0,,0.0,0,0,0,,0.41052916799666195,,0.430030211130509,,,,,,,,,,,,,
1995-04-25,20,81,-61,-1.5731741736056104,6.6115702479338845,,-3.615702479338844,3.3057851239669422,,2.169421487603306,0.0,,0.0,0,0,0,,0.42311209009808753,,0.4632247906497396,,,,,,,,,,,,,
1995-04-26,42,51,-9,-0.020382330770300355,4.424778761061947,,-0.7298604141957847,4.424778761061947,,3.3938509260104004,0.0,,0.0,0,0,0,,0.405342622177217,,0.47670660987917557,,,,,,,,,,,,,
1995-04-27,12,72,-60,-1.4949499754973155,1.8181818181818181,,-2.6863226863226863,1.8181818181818181,,0.9172809172809172,0.0,,0.0,0,0,0,,0.4210967449999354,,0.469124680306233,,,,,,,,,,,,,
1995-04-28,16,73,-57,-1.3770631908029414,0.0,,-6.796116504854369,1.7391304347826086,,-2.1443647108484587,0.0,,0.0,0,0,0,,0.4284205357893347,,0.4878696457310183,,,,,,,,,,,,,
1995-05-02,17,80,-63,-1.4847969776332701,0.8695652173913043,,-1.934173100365705,0.8695652173913043,,-2.868752539618041,0.0,,0.0,0,0,0,,0.4462244321471819,,0.4995864538887224,,,,,,,,,,,,,
1995-05-03,57,38,19,0.8091493051999414,0.0,,-4.672897196261682,1.8181818181818181,,-0.9855564995751911,0.0,,0.0,0,0,0,,0.4695594612234474,,0.4999729522220865,,,,,,,,,,,,,
1995-05-04,68,21,47,1.5199864664297578,1.8518518518518516,,-5.84045584045584,1.8518518518518516,,-1.9943019943019946,0.0,,0.0,0,0,0,,0.4588277801082659,,0.49433675587805936,,,,,,,,,,,,,
1995-05-05,70,21,49,1.5011646412693225,6.363636363636363,,-4.35064935064935,3.6363636363636362,,-2.6136363636363638,0.0,,0.0,0,0,0,,0.471509550436005,,0.4920787817534986,,,,,,,,,,,,,
1995-05-08,55,31,24,0.7927999741374874,9.482758620689655,,-11.756179432407691,2.586206896551724,,-5.37839487335978,0.0,,0.0,0,0,0,,0.48058155490071564,,0.48895357656193783,,,,,,,,,,,,,
1995-05-09,57,41,16,0.5470200964401911,12.195121951219512,,-11.489088575096275,4.0650406504065035,,-5.584082156611039,0.0,,0.0,0,0,0,,0.4784884047846035,,0.49087113791886217,,,,,,,,,,,,,
1995-05-10,46,42,4,0.20957644659336766,11.864406779661017,,-12.029398530073497,5.084745762711865,,-2.8798560071996393,0.0,,0.0,0,0,0,,0.4735088879904098,,0.47671353638894415,,,,,,,,,,,,,
1995-05-12,12,80,-68,-1.6907999849938191,7.627118644067797,,-10.706214689265536,1.694915254237288,,-5.805084745762712,0.0,,0.0,0,0,0,,0.46936447888654703,,0.4800122939006356,,,,,,,,,,,,,
1995-05-15,32,68,-36,-0.7854979905451275,9.558823529411764,,-9.253057658707046,1.4705882352941175,,-5.460104834012814,0.0,,0.0,0,0,0,,0.48496959931805084,,0.4776782021574747,,,,,,,,,,,,,
1995-05-16,38,67,-29,-0.5836950832759381,9.48905109489051,,-16.472487366647954,0.7299270072992701,,-8.885457608085346,0.0,,0.0,0,0,0,,0.48905805448404727,,0.48923764387629465,,,,,,,,,,,,,
1995-05-17,89,22,67,2.0285254249492986,19.35483870967742,,1.963534361851334,2.4193548387096775,,-6.276297335203365,0.0,,0.0,0,0,0,,0.49880363868447675,,0.4831826309862006,,,,,,,,,,,,,
1995-05-18,85,21,64,1.8669214444072793,23.308270676691727,,10.709845479841334,5.263157894736842,,-1.0360547036883547,0.0,,0.0,0,0,0,,0.4978822725139347,,0.4833378447428955,,,,,,,,,,,,,
1995-05-19,66,40,26,0.8698785381762757,27.06766917293233,,16.234335839598998,7.518796992481203,,1.68546365914787,0.0,,0.0,0,0,0,,0.5051330564721291,,0.5029716925734898,,,,,,,,,,,,,
1995-05-22,25,77,-52,-1.1537710182598986,23.18840579710145,,12.279314888010541,5.072463768115942,,0.5270092226613965,0.0,,0.0,0,0,0,,0.498577851616627,,0.4934304857226258,,,,,,,,,,,,,
1995-05-23,35,71,-36,-0.7265020791413939,21.96969696969697,,8.333333333333334,4.545454545454546,,0.0,0.0,,0.0,0,0,0,,0.492296363353926,,0.4828642136228749,,,,,,,,,,,,,
1995-05-24,52,48,4,0.3075653515254804,23.809523809523807,,15.113871635610764,4.761904761904762,,0.41407867494824036,0.0,,0.0,0,0,0,,0.4832880660300356,,0.45159733846475336,,,,,,,,,,,,,
1995-05-25,31,58,-27,-0.4809226331238657,22.22222222222222,,15.610651974288338,4.761904761904762,,1.4561196379378196,0.0,,0.0,0,0,0,,0.478299455610032,,0.45103910063488273,,,,,,,,,,,,,
1995-05-26,49,45,4,0.32857130386047045,21.09375,,16.668971238938052,4.6875,,0.2627212389380533,0.0,,0.0,0,0,0,,0.4906087676355344,,0.45662309037994475,,,,,,,,,,,,,
1995-05-29,45,55,-10,-0.06367291735506322,18.115942028985508,,16.29776021080369,5.072463768115942,,3.254281949934124,0.0,,0.0,0,0,0,,0.48681587655533787,,0.4932239097907692,,,,,,,,,,,,,
1995-05-30,51,59,-8,0.008569686525151972,16.666666666666664,,16.666666666666664,5.555555555555555,,3.816425120772947,0.0,,0.0,0,0,0,,0.479721093877125,,0.46859965627793887,,,,,,,,,,,,,
1995-05-31,80,34,46,1.412642759385434,24.444444444444443,,23.574879227053138,8.88888888888889,,8.019323671497585,0.0,,0.0,0,0,0,,0.4454525753983911,,0.4519535828279967,,,,,,,,,,,,,
1995-06-01,78,33,45,1.326521039940008,30.0,,30.0,10.714285714285714,,8.896103896103895,0.0,,0.0,0,0,0,,0.433264933948876,,0.46166905318345386,,,,,,,,,,,,,
1995-06-02,62,46,16,0.5513814298386989,31.15942028985507,,29.30756843800322,13.043478260869565,,11.191626409017713,0.0,,0.0,0,0,0,,0.4356127711310162,,0.45106768056163354,,,,,,,,,,,,,
1995-06-05,40,61,-21,-0.4278587884702198,30.303030303030305,,23.93939393939394,15.909090909090908,,12.272727272727272,0.0,,0.0,0,0,0,,0.42003714869515024,,0.45243483361195547,,,,,,,,,,,,,
1995-06-06,55,54,1,0.16441245315358072,28.169014084507044,,18.68625546381739,14.084507042253522,,11.498300145701798,0.0,,0.0,0,0,0,,0.4179579936558578,,0.44750544424688204,,,,,,,,,,,,,
1995-06-07,68,39,29,0.879391100331518,26.38888888888889,,14.193766937669377,13.194444444444445,,9.129403794037941,0.0,,0.0,0,0,0,,0.4053267702367272,,0.4464497658466713,,,,,,,,,,,,,
1995-06-08,30,72,-42,-0.9507557157289505,28.985507246376812,,17.121100466715795,14.492753623188406,,9.408007860476541,0.0,,0.0,0,0,0,,0.41811118024373944,,0.43981353207442975,,,,,,,,,,,,,
1995-06-09,26,81,-55,-1.2458662064337171,22.535211267605636,,14.90809262353784,11.267605633802818,,9.572690379565529,0.0,,0.0,0,0,0,,0.41204651705616213,,0.4435649496191637,,,,,,,,,,,,,
1995-06-12,35,74,-39,-0.8057427065250654,18.84057971014493,,9.281756180733165,12.318840579710146,,10.848252344416029,0.0,,0.0,0,0,0,,0.4017494652770798,,0.4431339896899896,,,,,,,,,,,,,
1995-06-13,40,73,-33,-0.622787300277158,12.925170068027212,,3.4361189731367023,10.204081632653061,,9.47415462535379,0.0,,0.0,0,0,0,,0.3933305618209634,,0.45626341045899327,,,,,,,,,,,,,
1995-06-14,48,57,-9,-0.00979439733510429,15.328467153284672,,-4.026371556392748,10.948905109489052,,8.529550270779374,0.0,,0.0,0,0,0,,0.38879972713300237,,0.43802014985707033,,,,,,,,,,,,,
1995-06-15,36,74,-38,-0.7308553936537227,10.948905109489052,,-12.359365567202675,10.948905109489052,,5.685747214752211,0.0,,0.0,0,0,0,,0.4262617934576394,,0.44332419917236643,,,,,,,,,,,,,
1995-06-16,54,56,-2,0.1915167825673238,12.949640287769784,,-14.118028885162547,11.510791366906476,,3.991994374425273,0.0,,0.0,0,0,0,,0.41406449924531374,,0.4402810950641513,,,,,,,,,,,,,
1995-06-19,61,41,20,0.7523839218594603,18.181818181818183,,-5.006587615283266,12.121212121212121,,7.048748353096179,0.0,,0.0,0,0,0,,0.405475079334937,,0.4368500284847584,,,,,,,,,,,,,
1995-06-20,52,56,-4,0.1878996548666594,15.753424657534246,,-6.216272312162722,11.643835616438356,,7.09838107098381,0.0,,0.0,0,0,0,,0.4081994176849574,,0.4418996612796596,,,,,,,,,,,,,
1995-06-21,56,40,16,0.7396804897185958,18.0327868852459,,-5.776736924277905,14.754098360655737,,9.992193598750976,0.0,,0.0,0,0,0,,0.38325900749867203,,0.44102541181987426,,,,,,,,,,,,,
1995-06-22,29,71,-42,-0.812865694175684,13.043478260869565,,-9.178743961352657,12.318840579710146,,7.5569358178053845,0.0,,0.0,0,0,0,,0.39684646079861985,,0.4405030056559695,,,,,,,,,,,,,
1995-06-23,24,84,-60,-1.2790562772775862,8.695652173913043,,-12.398097826086957,10.869565217391305,,6.182065217391305,0.0,,0.0,0,0,0,,0.41110338070481317,,0.4410336256743127,,,,,,,,,,,,,
1995-06-26,23,84,-61,-1.2776839743048445,6.153846153846154,,-11.962095875139354,6.923076923076923,,1.850613154960981,0.0,,0.0,0,0,0,,0.40118154822199437,,0.4501964769087795,,,,,,,,,,,,,
1995-06-27,35,74,-39,-0.66578206215856,5.970149253731343,,-10.696517412935322,5.970149253731343,,0.4145936981757874,0.0,,0.0,0,0,0,,0.40420071507742805,,0.4416046831863762,,,,,,,,,,,,,
1995-06-28,65,43,22,0.9307876065568845,6.7669172932330826,,-17.67752715121136,7.518796992481203,,-1.3700918964076862,0.0,,0.0,0,0,0,,0.3961381370364231,,0.4458101580276724,,,,,,,,,,,,,
1995-06-29,58,40,18,0.7915944507344544,6.106870229007633,,-23.893129770992367,7.633587786259542,,-3.0806979280261713,0.0,,0.0,0,0,0,,0.42289714980931264,,0.4449700662421191,,,,,,,,,,,,,
1995-06-30,30,73,-43,-0.8256195222048398,4.651162790697675,,-26.508257499157395,6.976744186046512,,-6.066734074823053,0.0,,0.0,0,0,0,,0.39541011834547113,,0.4390094728506173,,,,,,,,,,,,,
1995-07-03,12,87,-75,-1.6519313211883777,4.8,,-25.503030303030304,3.2,,-12.709090909090907,0.0,,0.0,0,0,0,,0.4073502371016764,,0.45740882347974265,,,,,,,,,,,,,
1995-07-05,27,70,-43,-0.7931851471427714,5.303030303030303,,-22.865983781476743,2.272727272727273,,-11.811779769526249,0.0,,0.0,0,0,0,,0.42024581616404716,,0.458278761837036,,,,,,,,,,,,,
1995-07-10,56,48,8,0.5140201541371128,5.223880597014925,,-21.165008291873963,2.9850746268656714,,-10.209369817578773,0.0,,0.0,0,0,0,,0.4248462277369672,,0.44113154399022614,,,,,,,,,,,,,
1995-07-11,52,58,-6,0.11889618702704778,5.517241379310345,,-23.468265867066467,3.4482758620689653,,-11.044477761119442,0.0,,0.0,0,0,0,,0.4291484552570586,,0.44251176927048513,,,,,,,,,,,,,
1995-07-12,79,30,49,1.5225347606819972,10.071942446043165,,-12.46326882156247,4.316546762589928,,-6.95105887121289,0.0,,0.0,0,0,0,,0.43963839259132476,,0.4734632066569175,,,,,,,,,,,,,
1995-07-13,73,22,51,1.508253705100085,14.173228346456693,,-4.667351363688237,6.299212598425196,,-6.01962798128495,0.0,,0.0,0,0,0,,0.44524356458407843,,0.45283316727557366,,,,,,,,,,,,,
1995-07-14,87,13,74,1.9872259943462536,25.735294117647058,,12.810124049619846,11.029411764705882,,0.8253301320528212,0.0,,0.0,0,0,0,,0.4544257656073554,,0.4577125645592676,,,,,,,,,,,,,
1995-07-17,90,17,73,1.866309660400639,34.375,,19.04653284671533,14.84375,,3.8948448905109476,0.0,,0.0,0,0,0,,0.4564394064563536,,0.44716695801595957,,,,,,,,,,,,,
1995-07-18,78,35,43,1.094192828507074,32.16783216783217,,21.218927058343112,13.986013986013987,,3.0371088765249343,0.0,,0.0,0,0,0,,0.4755048356260638,,0.4589294828551202,,,,,,,,,,,,,
1995-07-19,65,46,19,0.5207710995466406,40.476190476190474,,27.526550188420693,21.428571428571427,,9.917780061664951,0.0,,0.0,0,0,0,,0.4720848433466648,,0.46271483873978175,,,,,,,,,,,,,
1995-07-20,75,30,45,1.1766824267073137,37.410071942446045,,19.22825376062786,21.58273381294964,,9.46152169173752,0.0,,0.0,0,0,0,,0.4727321597380838,,0.45505774978155256,,,,,,,,,,,,,
1995-07-21,51,66,-15,-0.31078936436056737,35.91549295774648,,20.162068300212233,19.014084507042252,,7.3702488906038965,0.0,,0.0,0,0,0,,0.4583177979626082,,0.4658111219465778,,,,,,,,,,,,,
1995-07-24,68,35,33,0.8843157216563888,40.0,,21.9672131147541,22.962962962962962,,8.208864602307225,0.0,,0.0,0,0,0,,0.45070258254344153,,0.44800828830050066,,,,,,,,,,,,,
1995-07-25,51,61,-10,-0.18525774427253844,35.526315789473685,,22.482837528604122,20.394736842105264,,8.075896262395117,0.0,,0.0,0,0,0,,0.486010454894883,,0.46604569515317096,,,,,,,,,,,,,
1995-07-26,86,36,50,1.2723908781342248,42.65734265734265,,33.96169048342961,25.874125874125873,,15.004560656734569,0.0,,0.0,0,0,0,,0.48665658420343777,,0.4622490699913945,,,,,,,,,,,,,
1995-07-27,30,80,-50,-1.2434682665638475,39.85507246376812,,33.701226309921964,19.565217391304348,,12.642140468227424,0.0,,0.0,0,0,0,,0.5018005097247564,,0.4672608077207349,,,,,,,,,,,,,
1995-07-28,8,100,-92,-2.165341910219796,35.38461538461539,,29.414466130884044,16.923076923076923,,10.95292766934558,0.0,,0.0,0,0,0,,0.46605773482802987,,0.465688201134703,,,,,,,,,,,,,
1995-07-31,20,88,-68,-1.5309268965262677,25.185185185185183,,18.4182678919521,12.592592592592592,,5.073795600111389,0.0,,0.0,0,0,0,,0.49847776149604095,,0.4654770134057989,,,,,,,,,,,,,
1995-08-01,55,55,0,0.14290765025443056,20.27027027027027,,14.163400041262637,13.513513513513514,,5.879925727253972,0.0,,0.0,0,0,0,,0.4995249940775759,,0.4658279740971755,,,,,,,,,,,,,
1995-08-03,68,40,28,0.8359178750921158,29.6875,,25.036337209302324,14.0625,,7.085755813953488,0.0,,0.0,0,0,0,,0.4887341080648212,,0.4556924467872583,,,,,,,,,,,,,
1995-08-11,29,76,-47,-1.028640189965563,16.030534351145036,,11.230534351145035,10.687022900763358,,7.487022900763358,0.0,,0.0,0,0,0,,0.5005836224448179,,0.45853519047174784,,,,,,,,,,,,,
1995-08-14,36,71,-35,-0.7311123140879209,12.76595744680851,,7.462927143778208,9.219858156028367,,6.947130883301094,0.0,,0.0,0,0,0,,0.5263445849996239,,0.464027679664231,,,,,,,,,,,,,
1995-08-16,64,40,24,0.7226089367345814,12.5,,7.276119402985075,8.59375,,5.608675373134329,0.0,,0.0,0,0,0,,0.5278302706629401,,0.46587639187483765,,,,,,,,,,,,,
1995-08-17,42,45,-3,0.0426934034320985,10.687022900763358,,5.169781521453013,9.16030534351145,,5.712029481442484,0.0,,0.0,0,0,0,,0.5245994435105102,,0.46356213630804227,,,,,,,,,,,,,
1995-08-18,44,36,8,0.3135784766235934,7.547169811320755,,-2.52477263472241,11.320754716981133,,7.004207954391205,0.0,,0.0,0,0,0,,0.5032544415327691,,0.4578676273743305,,,,,,,,,,,,,
1995-08-21,43,46,-3,0.03721895191499371,6.896551724137931,,-7.276676622318762,6.896551724137931,,0.5973391257127343,0.0,,0.0,0,0,0,,0.4975717631810054,,0.4605026677819223,,,,,,,,,,,,,
1995-08-22,45,74,-29,-0.595326020097266,5.298013245033113,,-20.437280872613947,4.635761589403973,,-6.393650175301909,0.0,,0.0,0,0,0,,0.5014139235298052,,0.4653697054958499,,,,,,,,,,,,,
1995-08-23,57,39,18,0.5881847650128665,7.563025210084033,,-26.811974789915965,10.084033613445378,,-4.759716386554622,0.0,,0.0,0,0,0,,0.46962082698456575,,0.4634276587539336,,,,,,,,,,,,,
1995-08-24,18,78,-60,-1.3114355679303151,2.7777777777777777,,-29.390054390054388,6.25,,-7.736013986013987,0.0,,0.0,0,0,0,,0.44538586692251947,,0.45976545214459125,,,,,,,,,,,,,
1995-08-25,34,77,-43,-0.8531908360872575,3.597122302158273,,-36.8790681740322,4.316546762589928,,-17.1120246659815,0.0,,0.0,0,0,0,,0.4429959776672584,,0.4649688140051979,,,,,,,,,,,,,
1995-08-28,25,86,-61,-1.2615814121493947,2.9629629629629632,,-34.44710897948308,4.444444444444445,,-17.1382893685052,0.0,,0.0,0,0,0,,0.45162818062659804,,0.46430038208394964,,,,,,,,,,,,,
1995-08-30,33,61,-28,-0.43745381785151505,4.424778761061947,,-31.490714196684532,3.5398230088495577,,-15.474261498192694,0.0,,0.0,0,0,0,,0.42492507089369586,,0.4548126433980975,,,,,,,,,,,,,
1995-08-31,55,36,19,0.721670875889959,5.88235294117647,,-34.11764705882353,2.941176470588235,,-20.021786492374726,0.0,,0.0,0,0,0,,0.438154052691522,,0.46255236732919824,,,,,,,,,,,,,
1995-09-01,55,48,7,0.40427954283725914,6.61764705882353,,-28.908668730650156,4.411764705882353,,-15.98297213622291,0.0,,0.0,0,0,0,,0.4468810222255037,,0.4575987789621669,,,,,,,,,,,,,
1995-09-05,26,81,-55,-1.1278311940765593,4.635761589403973,,-38.02158106793868,4.635761589403973,,-21.2383642847219,0.0,,0.0,0,0,0,,0.4320337811978854,,0.46021292569671024,,,,,,,,,,,,,
1995-09-11,73,42,31,0.9588684908689,12.408759124087592,,-27.446313339680525,5.109489051094891,,-14.455728340209458,0.0,,0.0,0,0,0,,0.4494294642821447,,0.4638754910503003,,,,,,,,,,,,,
1995-09-12,76,43,33,0.9698451412135516,11.612903225806452,,-23.771712158808935,5.806451612903226,,-11.116625310173697,0.0,,0.0,0,0,0,,0.4655526087714554,,0.47104325088616467,,,,,,,,,,,,,
1995-09-13,43,63,-20,-0.3211532275071453,13.636363636363635,,-11.548821548821548,6.0606060606060606,,-6.531986531986531,0.0,,0.0,0,0,0,,0.4409282658018552,,0.4593437335267335,,,,,,,,,,,,,
1995-09-14,47,51,-4,0.053603822557907146,11.594202898550725,,-8.676067371719546,6.521739130434782,,-6.991774383078732,0.0,,0.0,0,0,0,,0.42187986268448546,,0.4474640704701603,,,,,,,,,,,,,
1995-09-15,61,42,19,0.6065513968511335,11.851851851851853,,-17.835648148148145,8.148148148148149,,-5.914351851851851,0.0,,0.0,0,0,0,,0.4180773455069361,,0.4566883348836372,,,,,,,,,,,,,
1995-09-18,55,51,4,0.2478037735927443,14.184397163120568,,-1.8461371880244677,7.801418439716312,,-2.8856044610470457,0.0,,0.0,0,0,0,,0.4131636436396401,,0.46452604065213104,,,,,,,,,,,,,
1995-09-19,51,65,-14,-0.18972024742789198,10.828025477707007,,-1.9379319691015038,6.369426751592357,,-2.8504314044360104,0.0,,0.0,0,0,0,,0.40206029741598587,,0.4611686335332935,,,,,,,,,,,,,
1995-09-20,55,60,-5,0.04190803374417057,14.5985401459854,,2.0985401459853996,5.109489051094891,,-3.484260948905109,0.0,,0.0,0,0,0,,0.39763718237064316,,0.46123282911923835,,,,,,,,,,,,,
1995-09-21,57,48,9,0.3642714918034556,14.814814814814813,,4.127791914051455,7.4074074074074066,,-1.752897936104043,0.0,,0.0,0,0,0,,0.39289785543007955,,0.4607883869767478,,,,,,,,,,,,,
1995-09-22,66,41,25,0.7290475758429781,19.014084507042252,,11.466914695721497,7.746478873239436,,-3.574275843741697,0.0,,0.0,0,0,0,,0.38922305278185,,0.4640334216116599,,,,,,,,,,,,,
1995-09-25,72,40,32,0.8704086256623813,25.0,,18.10344827586207,9.722222222222223,,2.8256704980842926,0.0,,0.0,0,0,0,,0.3945207444089841,,0.4586911547246907,,,,,,,,,,,,,
1995-09-26,65,52,13,0.36204555999713883,24.68354430379747,,19.385531058764357,8.860759493670885,,4.224997904266912,0.0,,0.0,0,0,0,,0.4016161640633394,,0.4545804820855973,,,,,,,,,,,,,
1995-09-27,73,48,25,0.6684003842701363,28.187919463087248,,20.624894253003212,10.06711409395973,,-0.016919519485647072,0.0,,0.0,0,0,0,,0.3903217385566722,,0.4448884994264216,,,,,,,,,,,,,
1995-09-28,36,75,-39,-0.9399372403492497,26.618705035971225,,23.840927258193446,10.071942446043165,,3.821942446043165,0.0,,0.0,0,0,0,,0.3976413430996514,,0.445760214896834,,,,,,,,,,,,,
1995-09-29,59,57,2,0.08412614097969841,25.165562913907287,,21.568440611749015,9.271523178807946,,4.9549764162180185,0.0,,0.0,0,0,0,,0.3930244633348918,,0.445614944201296,,,,,,,,,,,,,
1995-10-10,95,40,55,1.4099625351001248,30.357142857142854,,27.394179894179892,13.690476190476192,,9.246031746031747,0.0,,0.0,0,0,0,,0.44410833419076146,,0.4523919449216342,,,,,,,,,,,,,
1995-10-11,63,66,-3,-0.13698144040379642,31.48148148148148,,27.056702720419533,12.962962962962962,,9.423139954113404,0.0,,0.0,0,0,0,,0.43587163501342774,,0.4436868640959002,,,,,,,,,,,,,
1995-10-12,42,74,-32,-0.8815193013190856,30.128205128205128,,24.245852187028657,14.102564102564102,,11.161387631975867,0.0,,0.0,0,0,0,,0.42550729179166186,,0.4412994555028266,,,,,,,,,,,,,
1995-10-13,36,76,-40,-1.0627607946538173,27.741935483870968,,21.12428842504744,11.612903225806452,,7.201138519924099,0.0,,0.0,0,0,0,,0.3976720298661438,,0.43417287162155976,,,,,,,,,,,,,
1995-10-16,50,71,-21,-0.5369596523212011,23.92638036809816,,19.29061877869419,10.429447852760736,,5.793686263356763,0.0,,0.0,0,0,0,,0.4130279727411042,,0.4496478730045733,,,,,,,,,,,,,
1995-10-17,49,89,-40,-1.001675624646206,20.930232558139537,,8.521473434051945,8.720930232558139,,3.611441181463248,0.0,,0.0,0,0,0,,0.4239528131579519,,0.44655755447613316,,,,,,,,,,,,,
1995-10-18,63,59,4,0.22280885512262844,22.666666666666664,,11.053763440860212,10.666666666666668,,4.860215053763442,0.0,,0.0,0,0,0,,0.41215574057085896,,0.4381569437287338,,,,,,,,,,,,,
1995-10-19,28,86,-58,-1.479417010397578,20.754716981132077,,7.118353344768442,8.176100628930817,,2.115494568324756,0.0,,0.0,0,0,0,,0.42534954798343316,,0.43590438740414666,,,,,,,,,,,,,
1995-10-20,33,78,-45,-1.0650313272656582,18.055555555555554,,6.461352657004829,8.333333333333332,,1.8115942028985499,0.0,,0.0,0,0,0,,0.4012026481343628,,0.43192356775428725,,,,,,,,,,,,,
1995-10-23,40,69,-29,-0.5741324774653659,15.492957746478872,,3.641105894627019,8.450704225352112,,0.30255607720396327,0.0,,0.0,0,0,0,,0.39696789726027104,,0.44405444555930684,,,,,,,,,,,,,
1995-10-24,25,67,-42,-0.9186026694341657,10.344827586206897,,-3.8395695769136715,8.620689655172415,,0.8192712154561024,0.0,,0.0,0,0,0,,0.41727869013395474,,0.42475448327028664,,,,,,,,,,,,,
1995-10-25,51,21,30,1.173933516052655,15.53398058252427,,4.705955104817264,13.592233009708737,,7.22280625811638,0.0,,0.0,0,0,0,,0.42189289491503723,,0.44906434620419994,,,,,,,,,,,,,
1995-10-26,23,55,-32,-0.6091510391687016,5.839416058394161,,-8.759124087591239,8.75912408759124,,3.64963503649635,0.0,,0.0,0,0,0,,0.4208550059571452,,0.4163752928871143,,,,,,,,,,,,,
1995-10-27,40,62,-22,-0.30546920970487107,2.9629629629629632,,-11.85185185185185,7.4074074074074066,,0.0,0.0,,0.0,0,0,0,,0.41579733059230556,,0.43776838918785266,,,,,,,,,,,,,
1995-10-30,45,68,-23,-0.3022544475936684,3.0864197530864197,,-15.927664753955833,7.4074074074074066,,-0.3390714658320295,0.0,,0.0,0,0,0,,0.4262745790226932,,0.44854986527309004,,,,,,,,,,,,,
1995-10-31,57,72,-15,-0.07953507936671309,5.747126436781609,,-19.25287356321839,7.471264367816093,,-2.2509578544061304,0.0,,0.0,0,0,0,,0.4410097222951084,,0.44988179714404836,,,,,,,,,,,,,
1995-11-01,78,47,31,1.3372158014763298,9.876543209876543,,-14.807001093920926,10.493827160493826,,1.6330676668229405,0.0,,0.0,0,0,0,,0.4192832635782947,,0.43951337141495506,,,,,,,,,,,,,
1995-11-10,21,124,-103,-2.8537511611522013,3.614457831325301,,-24.573461631761948,6.024096385542169,,-4.043017708417562,0.0,,0.0,0,0,0,,0.4649973361733406,,0.45678831215108107,,,,,,,,,,,,,
1995-11-13,30,118,-88,-2.215590230543997,0.5952380952380952,,-26.02346694073313,2.976190476190476,,-7.095751969852689,0.0,,0.0,0,0,0,,0.4817011367217079,,0.45154802073151457,,,,,,,,,,,,,
1995-11-14,33,116,-83,-1.9515602280126139,0.5813953488372093,,-24.58416756507008,1.744186046511628,,-7.527337132296319,0.0,,0.0,0,0,0,,0.510824226401668,,0.46063278615822867,,,,,,,,,,,,,
