Date,adv_pct,dec_pct,unch_pct,pct_above_20dma,pct_above_50dma,pct_above_200dma,ret_gt_5_pct,ret_4_5_pct,ret_3_4_pct,ret_2_3_pct,ret_1_2_pct,ret_0_1_pct,ret_m1_0_pct,ret_m2_m1_pct,ret_m3_m2_pct,ret_m4_m3_pct,ret_m5_m4_pct,ret_lt_m5_pct,high_20d_pct,low_20d_pct,hl_diff_20d_pct,high_63d_pct,low_63d_pct,hl_diff_63d_pct,high_126d_pct,low_126d_pct,hl_diff_126d_pct,high_252d_pct,low_252d_pct,hl_diff_252d_pct
2009-03-18,65.6,27.25,9.99,41.68,21.09,3.45,14.8,6.78,9.37,11.1,13.81,9.74,18.87,7.03,4.56,2.59,2.47,1.73,6.91,3.08,3.82,2.22,1.23,0.99,0.37,0.74,-0.37,0.12,0.74,-0.62
2009-03-17,47.2,45.95,10.71,30.88,15.69,3.99,8.34,3.74,4.86,7.97,9.59,12.7,24.41,11.08,8.72,4.98,3.36,4.11,4.11,4.36,-0.25,2.12,2.62,-0.5,0.25,2.37,-2.12,0.12,2.37,-2.24
2009-03-16,70.57,24.01,8.13,25.74,15.52,3.82,17.73,6.9,8.0,13.05,14.29,10.59,16.38,5.05,2.59,2.96,1.72,3.45,5.42,4.06,1.35,1.85,2.34,-0.49,0.25,1.72,-1.48,0.0,1.72,-1.72
2009-03-13,70.38,22.8,10.16,16.23,10.9,3.47,20.45,5.95,10.41,10.78,13.14,9.67,18.09,3.97,3.59,2.48,2.23,2.6,3.1,6.2,-3.1,1.73,4.34,-2.6,0.37,3.72,-3.35,0.0,3.47,-3.47
2009-03-12,51.11,41.48,10.37,10.62,9.38,2.84,8.4,4.94,5.8,7.16,11.23,13.58,20.62,10.74,6.3,2.72,4.44,7.04,2.22,21.85,-19.63,1.11,17.04,-15.93,0.37,13.46,-13.09,0.12,12.47,-12.35
2009-03-09,23.79,69.27,10.29,9.29,8.55,2.97,4.46,1.61,2.6,2.85,5.08,7.19,23.67,13.63,12.02,8.8,7.81,13.63,0.99,41.51,-40.52,0.37,29.49,-29.12,0.25,24.78,-24.54,0.0,23.05,-23.05
2009-03-06,38.57,55.62,8.9,10.38,9.02,2.97,4.82,3.21,5.07,6.06,6.92,12.48,22.5,12.11,10.51,6.67,4.82,7.91,2.1,33.0,-30.9,0.87,22.25,-21.38,0.12,18.91,-18.79,0.0,17.8,-17.8
2009-03-05,19.97,72.86,11.93,10.05,9.67,2.89,2.39,0.88,1.76,2.39,3.89,8.67,25.0,14.95,11.81,11.43,9.55,12.06,1.26,41.33,-40.08,0.63,26.26,-25.63,0.0,23.12,-23.12,0.0,21.48,-21.48
2009-03-04,36.31,56.88,10.16,12.27,10.41,2.85,4.58,2.6,3.47,5.7,8.8,11.15,24.41,14.5,11.03,4.21,5.33,7.56,1.61,31.1,-29.49,0.74,20.2,-19.45,0.0,17.72,-17.72,0.0,15.99,-15.99
2009-03-03,23.81,70.05,10.65,12.53,10.4,3.13,3.38,1.5,2.76,3.38,4.14,8.65,24.06,17.17,15.54,9.4,8.15,6.39,1.0,39.35,-38.35,0.25,23.31,-23.06,0.0,19.8,-19.8,0.0,17.92,-17.92
2009-03-02,20.72,75.16,8.24,12.73,11.24,3.37,2.5,1.25,2.62,2.75,5.49,6.12,20.72,15.86,12.36,9.99,9.86,14.61,1.5,36.08,-34.58,0.62,20.47,-19.85,0.25,17.35,-17.1,0.25,15.86,-15.61
2009-02-27,40.5,52.96,11.45,17.61,14.21,3.27,6.54,3.27,3.27,6.16,9.31,11.95,28.43,10.82,9.81,6.42,4.65,4.28,2.89,20.5,-17.61,1.64,11.45,-9.81,0.25,10.06,-9.81,0.13,9.31,-9.18
2009-02-26,37.63,54.29,13.38,18.06,14.14,3.03,4.55,2.27,4.17,3.03,9.72,13.89,27.15,11.99,10.48,6.82,5.93,5.3,2.78,22.22,-19.44,1.77,13.26,-11.49,0.13,10.98,-10.86,0.13,9.97,-9.85
2009-02-25,51.62,42.62,10.0,16.62,13.75,3.12,6.38,3.88,5.75,6.75,13.0,15.88,23.12,10.62,7.62,4.25,3.62,3.38,2.5,18.12,-15.62,1.38,11.88,-10.5,0.25,10.12,-9.88,0.12,9.38,-9.25
2009-02-24,24.97,69.91,9.24,14.23,12.11,2.87,3.0,2.37,2.5,3.37,5.24,8.49,21.72,14.73,13.11,10.74,8.74,10.11,1.62,34.33,-32.71,0.75,18.48,-17.73,0.5,15.86,-15.36,0.25,13.86,-13.61
2009-02-20,19.43,76.09,8.34,18.18,13.95,2.99,2.12,1.12,2.24,1.99,3.61,8.34,21.79,18.18,14.69,11.83,9.09,8.84,1.37,24.66,-23.29,0.5,12.95,-12.45,0.0,11.58,-11.58,0.0,10.59,-10.59
2009-02-19,39.67,52.57,12.14,26.03,17.27,3.13,4.26,1.5,3.88,5.76,10.89,13.39,31.79,13.64,8.51,4.38,4.01,2.38,2.63,13.89,-11.26,0.75,7.76,-7.01,0.38,6.38,-6.01,0.25,6.01,-5.76
2009-02-18,37.08,56.05,10.99,26.22,18.6,3.25,3.12,2.12,3.75,4.99,8.86,14.23,28.09,14.11,8.74,6.12,5.49,4.49,2.37,16.1,-13.73,1.25,9.86,-8.61,0.87,8.36,-7.49,0.37,7.49,-7.12
2009-02-17,15.14,80.23,9.01,27.78,19.02,3.0,1.75,1.5,1.5,2.38,3.75,4.26,20.15,14.27,14.77,14.52,10.89,14.64,2.0,16.52,-14.52,1.0,9.51,-8.51,0.75,8.01,-7.26,0.5,7.13,-6.63
2009-02-16,18.23,77.9,7.99,43.2,25.47,3.5,2.37,1.87,1.5,2.37,5.24,4.87,16.98,14.86,15.23,10.86,11.86,16.1,3.25,7.99,-4.74,0.62,3.87,-3.25,0.37,3.25,-2.87,0.37,3.12,-2.75
2009-02-13,60.5,33.29,9.69,57.27,34.41,3.73,8.45,4.47,8.07,10.43,14.29,14.78,22.61,9.69,4.6,2.48,1.74,1.86,12.3,1.74,10.56,2.86,0.75,2.11,0.37,0.5,-0.12,0.37,0.5,-0.12
2009-02-12,49.25,45.14,9.48,50.5,31.05,3.24,9.23,4.24,5.99,7.73,9.98,12.09,25.19,11.72,7.61,4.86,2.62,2.62,9.23,3.37,5.86,2.12,1.25,0.87,1.0,0.87,0.12,0.62,0.87,-0.25
2009-02-11,47.8,45.92,10.79,45.04,29.74,3.14,7.03,4.64,3.76,6.4,11.54,14.43,26.85,12.67,6.65,5.77,3.14,1.63,10.79,4.52,6.27,2.76,2.13,0.63,0.88,1.76,-0.88,0.5,1.38,-0.88
2009-02-10,52.8,40.62,10.06,43.48,29.07,3.35,8.57,4.1,4.84,8.2,13.29,13.79,22.86,13.29,5.71,3.98,2.36,2.48,8.57,4.47,4.1,1.99,2.73,-0.75,0.5,2.24,-1.74,0.25,1.99,-1.74
2009-02-09,66.58,27.16,10.51,38.3,29.04,3.13,11.14,5.38,7.63,12.27,14.52,15.64,18.77,8.01,4.13,2.5,2.13,2.13,8.26,3.5,4.76,1.75,2.13,-0.38,0.25,1.38,-1.13,0.0,1.13,-1.13
2009-02-06,62.22,30.86,9.75,27.65,22.96,3.09,10.62,5.31,4.07,12.84,14.44,14.94,21.73,6.42,4.94,3.09,2.47,1.98,3.46,6.91,-3.46,0.99,4.07,-3.09,0.0,3.33,-3.33,0.0,2.84,-2.84
2009-02-05,31.41,62.33,10.51,20.03,17.77,2.88,3.88,1.88,2.25,5.01,5.38,13.02,25.53,15.89,14.52,5.63,5.13,6.13,0.88,19.27,-18.4,0.5,9.51,-9.01,0.0,8.01,-8.01,0.0,7.01,-7.01
2009-02-04,44.29,48.43,11.79,20.08,22.08,2.89,6.02,2.76,4.89,5.4,12.3,12.92,29.99,11.04,7.15,4.02,3.64,4.39,1.51,12.67,-11.17,1.13,6.52,-5.4,0.13,4.89,-4.77,0.13,4.39,-4.27
2009-02-03,38.75,55.62,9.75,16.5,21.38,2.75,5.25,2.75,3.5,5.5,10.88,10.88,25.25,13.38,8.0,6.0,4.88,7.88,1.12,16.88,-15.75,0.88,7.88,-7.0,0.25,6.62,-6.38,0.25,5.75,-5.5
2009-02-02,27.0,69.0,8.12,14.25,21.38,2.88,4.62,2.25,2.38,3.5,6.12,8.12,19.75,13.25,13.12,9.38,10.0,11.62,0.75,16.5,-15.75,0.75,7.0,-6.25,0.12,6.25,-6.12,0.0,5.5,-5.5
2009-01-30,60.64,33.54,8.79,16.96,23.64,2.85,12.13,6.19,7.18,8.66,12.25,14.23,20.42,8.29,4.21,2.6,3.09,3.71,1.73,6.68,-4.95,1.36,2.6,-1.24,0.62,2.23,-1.61,0.37,1.98,-1.61
2009-01-29,41.3,54.19,8.64,14.39,21.15,3.25,7.76,2.63,3.88,5.51,10.01,11.51,23.9,12.77,9.64,6.88,5.38,4.26,1.38,14.52,-13.14,1.0,4.88,-3.88,0.25,4.38,-4.13,0.0,4.01,-4.01
2009-01-28,58.97,34.88,10.54,12.8,20.58,3.14,11.17,3.39,8.28,11.04,12.92,12.17,20.45,8.66,5.27,2.89,3.64,4.52,2.01,13.68,-11.67,0.88,5.65,-4.77,0.13,5.14,-5.02,0.0,4.27,-4.27
2009-01-27,52.26,42.48,9.52,10.15,17.29,3.26,7.64,4.89,6.77,9.02,10.78,13.16,19.42,10.15,6.39,4.51,5.39,6.14,1.88,21.18,-19.3,1.25,7.14,-5.89,0.38,6.27,-5.89,0.13,5.14,-5.01
2009-01-23,24.94,70.32,8.35,7.23,14.34,2.87,4.24,1.12,2.12,3.74,7.11,6.61,20.82,12.22,12.59,10.22,8.6,14.21,0.75,39.78,-39.03,0.5,11.72,-11.22,0.0,11.1,-11.1,0.0,9.85,-9.85
2009-01-22,23.43,70.55,10.03,10.15,18.67,3.26,2.26,1.88,2.01,2.88,6.52,7.89,21.68,12.53,13.28,8.65,10.4,14.04,1.0,33.96,-32.96,0.38,12.03,-11.65,0.0,11.4,-11.4,0.0,10.4,-10.4
2009-01-21,21.52,74.88,6.84,14.3,23.01,3.11,3.23,1.0,2.24,2.11,5.22,7.71,21.02,13.93,13.93,14.05,8.83,9.95,0.62,26.0,-25.37,0.25,5.6,-5.35,0.0,5.47,-5.47,0.0,5.22,-5.22
2009-01-20,33.62,60.12,10.0,17.88,27.62,3.12,4.88,2.12,3.5,5.0,7.75,10.38,25.37,15.5,11.75,6.0,5.38,6.12,2.25,14.0,-11.75,1.12,3.0,-1.88,0.25,2.75,-2.5,0.0,2.62,-2.62
2009-01-19,57.59,37.39,9.16,18.7,30.11,3.26,8.41,3.26,6.15,9.28,14.68,15.81,21.46,8.91,7.28,2.89,2.38,3.64,2.63,9.41,-6.78,1.0,1.63,-0.63,0.13,1.51,-1.38,0.0,1.51,-1.51
2009-01-16,51.44,43.79,8.91,14.81,25.6,3.14,8.28,4.27,5.77,8.28,12.55,12.3,20.2,10.79,8.53,4.89,3.89,4.39,1.63,18.32,-16.69,0.5,4.39,-3.89,0.0,4.14,-4.14,0.0,3.64,-3.64
2009-01-15,20.61,74.94,10.05,14.25,23.41,3.05,2.29,1.65,1.53,2.16,6.74,6.23,20.87,14.63,13.36,12.47,9.03,14.63,0.89,25.95,-25.06,0.13,6.11,-5.98,0.0,5.6,-5.6,0.0,4.96,-4.96
2009-01-14,65.66,29.7,8.65,16.92,32.21,2.88,11.28,4.89,9.02,13.66,13.78,13.03,18.8,6.39,3.26,3.38,2.76,3.76,1.5,9.4,-7.89,0.5,3.51,-3.01,0.0,3.01,-3.01,0.0,2.76,-2.76
2009-01-13,28.7,65.91,9.4,14.91,24.94,2.63,4.01,3.01,1.88,4.64,7.14,8.02,21.3,15.04,11.4,9.02,8.9,9.65,1.38,25.56,-24.19,0.38,5.89,-5.51,0.0,5.51,-5.51,0.0,4.89,-4.89
2009-01-12,29.15,66.08,9.05,17.84,30.03,2.76,4.15,2.51,2.64,4.27,6.03,9.55,20.6,11.31,10.3,9.42,11.06,12.44,0.75,17.59,-16.83,0.25,4.52,-4.27,0.0,4.27,-4.27,0.0,3.77,-3.77
2009-01-09,20.15,75.75,7.34,23.38,35.32,3.48,2.36,2.11,2.24,4.1,4.73,4.6,14.55,10.57,9.7,10.07,11.32,26.87,1.74,17.16,-15.42,0.25,4.85,-4.6,0.0,4.35,-4.35,0.0,3.48,-3.48
2009-01-07,8.14,90.51,3.7,38.72,46.36,3.21,0.99,0.74,0.62,0.74,2.96,2.1,6.91,4.07,4.69,6.04,11.59,60.91,2.47,6.91,-4.44,0.25,2.1,-1.85,0.0,1.85,-1.85,0.0,1.6,-1.6
2009-01-06,41.79,54.53,5.39,77.33,67.65,4.17,7.84,4.29,4.9,6.13,9.31,9.31,18.26,15.56,10.17,4.9,6.0,5.02,21.2,0.61,20.59,0.98,0.37,0.61,0.12,0.25,-0.12,0.0,0.25,-0.25
2009-01-05,65.72,29.59,7.03,80.52,67.57,4.56,15.29,6.17,8.26,11.1,13.32,11.59,17.88,8.01,3.82,3.33,1.85,1.73,32.8,0.12,32.68,2.1,0.0,2.1,0.49,0.0,0.49,0.12,0.0,0.12
2009-01-02,71.55,24.38,6.28,78.45,63.42,4.56,15.76,9.48,8.5,11.08,14.29,12.44,14.53,5.05,4.43,2.46,2.96,1.23,29.06,0.12,28.94,1.85,0.12,1.72,0.37,0.12,0.25,0.12,0.12,0.0
2009-01-01,83.52,13.63,5.7,75.22,56.75,3.59,27.63,12.02,10.53,10.9,12.02,10.41,11.77,2.73,2.35,1.12,0.5,0.87,21.56,0.12,21.44,1.24,0.0,1.24,0.5,0.0,0.5,0.12,0.0,0.12
2008-12-31,59.55,35.08,8.99,65.79,45.44,3.62,9.99,4.49,5.99,7.62,15.73,15.73,21.85,9.11,5.74,2.87,1.87,2.62,11.11,1.37,9.74,0.75,1.25,-0.5,0.25,1.25,-1.0,0.12,1.12,-1.0
2008-12-30,71.82,22.82,8.85,62.84,39.53,3.49,14.46,6.61,10.1,13.22,15.46,11.97,17.71,5.11,3.24,2.24,1.5,1.87,8.98,1.37,7.61,0.75,0.87,-0.12,0.25,0.75,-0.5,0.12,0.62,-0.5
2008-12-29,55.29,40.47,7.6,54.05,34.12,2.99,8.34,4.73,7.85,8.97,13.95,11.46,18.06,9.96,6.85,4.23,4.86,4.11,4.48,3.61,0.87,0.5,2.86,-2.37,0.0,2.49,-2.49,0.0,1.99,-1.99
2008-12-26,27.06,68.45,7.98,53.87,30.55,2.87,3.99,1.0,2.12,4.24,6.36,9.35,20.2,15.34,15.59,9.35,8.35,7.61,2.0,4.61,-2.62,0.12,3.24,-3.12,0.12,2.87,-2.74,0.12,2.24,-2.12
2008-12-24,28.91,66.08,8.89,64.96,33.67,3.13,4.01,1.38,2.63,4.51,7.01,9.39,21.15,14.39,11.64,9.01,8.64,10.14,3.25,4.26,-1.0,0.25,2.75,-2.5,0.13,2.5,-2.38,0.0,1.75,-1.75
2008-12-23,15.47,80.94,6.31,68.69,36.26,2.97,1.49,0.87,0.87,1.36,3.96,6.93,16.21,12.62,13.74,14.6,10.77,19.31,3.71,2.35,1.36,0.25,1.73,-1.49,0.0,1.61,-1.61,0.0,1.24,-1.24
2008-12-22,41.32,54.22,7.32,77.42,42.18,3.1,6.58,2.73,4.71,6.33,8.44,12.53,21.22,13.15,9.31,6.2,6.82,4.84,14.52,0.99,13.52,0.62,0.74,-0.12,0.12,0.74,-0.62,0.0,0.74,-0.74
2008-12-19,56.26,39.41,7.06,78.07,41.51,3.22,10.16,6.57,7.19,7.19,12.39,12.76,20.69,10.9,5.58,4.58,1.86,2.85,18.71,0.5,18.22,0.74,0.25,0.5,0.5,0.25,0.25,0.12,0.25,-0.12
2008-12-18,64.6,31.68,6.71,77.39,39.38,2.48,14.16,7.45,6.21,11.8,12.92,12.05,14.91,6.46,6.34,4.1,3.35,3.23,16.65,0.37,16.27,0.37,0.25,0.12,0.25,0.25,0.0,0.0,0.25,-0.25
2008-12-17,25.99,70.79,5.82,73.89,31.06,2.1,4.33,2.23,2.85,3.47,5.57,7.55,15.47,9.03,8.42,10.89,10.4,22.4,10.02,0.87,9.16,0.0,0.25,-0.25,0.0,0.12,-0.12,0.0,0.12,-0.12
2008-12-16,75.77,19.16,7.54,77.63,35.72,1.98,27.44,10.14,9.15,9.27,10.88,8.9,15.2,3.71,3.83,1.24,1.24,1.48,33.5,0.0,33.5,0.12,0.0,0.12,0.12,0.0,0.12,0.12,0.0,0.12
2008-12-15,82.34,14.8,5.97,71.64,25.75,1.87,36.32,9.33,8.83,10.2,9.7,7.96,10.57,3.73,1.87,1.74,1.24,1.62,23.38,0.87,22.51,0.25,0.62,-0.37,0.25,0.62,-0.37,0.12,0.62,-0.5
2008-12-12,63.7,32.04,8.01,56.82,15.52,1.88,20.03,6.51,8.26,9.64,9.39,9.89,18.65,8.01,4.63,3.75,2.63,2.38,10.26,3.13,7.13,0.13,2.38,-2.25,0.13,2.0,-1.88,0.13,1.88,-1.75
2008-12-11,63.08,30.91,9.64,47.43,11.14,1.5,14.64,7.13,7.26,10.64,12.02,11.39,18.77,6.76,4.76,4.26,3.75,2.25,5.63,3.75,1.88,0.25,2.5,-2.25,0.13,2.25,-2.13,0.0,2.25,-2.25
2008-12-10,66.75,28.02,8.34,36.24,9.34,1.25,17.93,5.85,6.97,10.46,14.45,11.08,15.82,6.97,3.99,3.86,3.11,2.62,5.35,4.11,1.25,0.25,2.74,-2.49,0.12,2.49,-2.37,0.0,2.24,-2.24
2008-12-08,56.27,37.64,8.94,24.72,5.84,1.12,10.43,4.47,6.34,8.94,12.05,14.04,19.88,9.57,6.58,3.23,2.73,4.6,2.73,5.22,-2.48,0.12,3.98,-3.85,0.12,3.73,-3.6,0.12,3.35,-3.23
2008-12-05,40.82,55.31,7.24,18.48,4.87,1.25,7.24,4.12,3.75,6.49,8.86,10.36,21.97,11.86,10.11,6.37,6.12,6.12,2.37,7.74,-5.37,0.12,5.74,-5.62,0.12,5.49,-5.37,0.12,4.74,-4.62
2008-12-04,76.29,19.32,8.28,17.69,4.77,1.51,24.97,8.41,10.79,10.29,11.92,9.91,14.81,4.27,2.63,1.51,1.88,2.51,2.63,4.77,-2.13,0.13,3.89,-3.76,0.13,3.64,-3.51,0.0,2.89,-2.89
2008-12-03,53.89,39.95,10.18,10.3,3.14,1.13,10.18,5.15,5.65,8.79,11.81,12.31,23.87,8.79,5.65,3.64,3.27,4.9,1.76,16.21,-14.45,0.25,12.31,-12.06,0.25,11.68,-11.43,0.13,10.8,-10.68
2008-12-02,31.87,63.12,8.5,7.75,3.0,1.0,5.12,2.5,2.62,4.75,7.38,9.5,20.38,13.12,10.62,8.75,6.62,12.12,0.75,28.25,-27.5,0.0,22.75,-22.75,0.0,21.75,-21.75,0.0,19.5,-19.5
2008-12-01,42.52,52.7,8.93,9.43,3.02,1.13,7.42,3.77,4.28,5.41,9.43,12.2,19.5,9.43,10.19,7.92,5.66,8.93,1.01,20.13,-19.12,0.0,17.36,-17.36,0.0,16.35,-16.35,0.0,14.72,-14.72
2008-11-28,40.58,55.15,8.29,10.55,3.52,1.76,8.29,3.77,4.15,6.66,8.04,9.67,18.34,11.56,11.06,7.29,5.9,9.3,1.01,22.99,-21.98,0.13,19.22,-19.1,0.0,18.47,-18.47,0.0,16.58,-16.58
2008-11-26,39.78,55.86,7.61,10.6,2.99,1.37,7.86,2.74,4.49,4.86,10.35,9.48,18.33,12.59,9.1,7.48,5.61,10.35,1.5,23.82,-22.32,0.0,21.7,-21.7,0.0,20.7,-20.7,0.0,17.96,-17.96
2008-11-25,35.71,58.77,9.27,10.9,2.88,1.25,6.14,3.01,5.01,6.39,6.89,8.27,21.55,13.16,9.27,6.02,6.27,11.78,1.75,23.68,-21.93,0.13,22.18,-22.06,0.13,21.43,-21.3,0.13,18.67,-18.55
2008-11-24,40.7,53.77,9.55,11.43,2.64,1.51,6.53,3.39,4.52,7.66,9.05,9.55,20.85,10.68,9.05,7.79,5.15,9.8,1.88,21.98,-20.1,0.13,21.23,-21.11,0.13,20.1,-19.97,0.13,17.96,-17.84
2008-11-21,49.94,45.74,6.67,9.77,1.73,0.87,11.5,4.08,6.3,8.03,10.14,9.89,16.93,8.03,6.92,5.93,6.8,7.79,1.36,24.35,-22.99,0.12,22.87,-22.74,0.12,21.38,-21.26,0.12,19.28,-19.16
2008-11-20,15.8,82.22,4.2,7.41,0.99,0.86,2.35,1.6,1.73,1.98,3.33,4.81,12.35,10.37,9.88,12.59,12.72,28.52,0.49,37.16,-36.67,0.12,35.06,-34.94,0.12,33.58,-33.46,0.0,29.51,-29.51
2008-11-19,21.69,73.48,7.43,10.29,1.49,0.99,3.35,0.99,2.85,2.73,4.83,6.94,16.48,13.51,11.9,11.9,10.29,16.85,0.5,25.77,-25.28,0.25,24.16,-23.92,0.25,23.05,-22.8,0.12,20.69,-20.57
2008-11-18,19.63,77.39,5.84,14.29,1.86,1.12,2.73,1.24,2.11,2.73,3.98,6.83,13.91,13.29,10.81,10.19,13.79,21.24,0.62,22.36,-21.74,0.12,20.87,-20.75,0.12,19.75,-19.63,0.12,18.01,-17.89
2008-11-17,17.98,77.78,7.62,18.6,1.87,1.0,2.37,1.37,1.75,2.75,4.49,5.24,14.86,10.99,12.23,9.49,12.23,25.59,0.5,17.23,-16.73,0.12,16.1,-15.98,0.12,15.23,-15.11,0.0,13.48,-13.48
2008-11-14,28.24,68.06,5.8,26.88,1.97,1.11,4.44,2.1,1.85,4.56,6.17,9.12,16.89,12.7,11.22,10.11,9.86,13.07,1.48,9.62,-8.14,0.12,9.25,-9.12,0.12,8.38,-8.26,0.0,7.4,-7.4
2008-11-12,22.54,72.17,7.27,29.19,2.09,1.11,3.08,1.85,2.46,2.71,4.93,7.51,17.61,14.16,13.79,11.21,8.87,13.79,1.23,7.27,-6.03,0.12,7.02,-6.9,0.12,6.28,-6.16,0.0,5.79,-5.79
2008-11-11,19.46,77.96,4.56,34.61,2.34,1.23,3.69,1.85,1.85,1.85,3.94,6.28,11.7,10.47,11.7,10.34,10.22,28.08,1.97,4.43,-2.46,0.0,4.06,-4.06,0.0,3.57,-3.57,0.0,3.2,-3.2
2008-11-10,75.06,21.13,5.53,46.07,2.83,1.23,25.68,7.99,10.69,8.97,11.43,10.32,13.14,4.05,2.95,2.83,1.47,2.21,6.27,1.35,4.91,0.12,1.35,-1.23,0.0,1.11,-1.11,0.0,1.11,-1.11
