Date,advances,declines,ad,ad_ma_50,ad_z_50,ad_ma_200,ad_z_200,ad_pct,pct_above_20dma,pct_above_50dma,pct_above_200dma,new_highs,new_lows,nh_pct,nl_pct,nhnl_net,nhnl_z,pct_high_volatility,nifty50_price_above_50,nifty50_price_above_200,nifty50_dma200_slope_pct,nifty50_trend_bias,nifty50_dist_200_z,nifty50_persistence_200,nifty50_hh_ll_ratio,nifty50_ad_divergence,nifty50_nhnl_divergence,nifty50_dma_rollover,nifty50_vol_20,nifty50_vol_20_z,nifty50_vol_20_pct,nifty50_vol_50,nifty50_vol_50_z,nifty50_vol_50_pct,nifty50_vol_200,nifty50_vol_200_z,nifty50_vol_200_pct,nifty_total_price_above_50,nifty_total_price_above_200,nifty_total_dma200_slope_pct,nifty_total_trend_bias,nifty_total_dist_200_z,nifty_total_persistence_200,nifty_total_hh_ll_ratio,nifty_total_ad_divergence,nifty_total_nhnl_divergence,nifty_total_dma_rollover,nifty_total_vol_20,nifty_total_vol_20_z,nifty_total_vol_20_pct,nifty_total_vol_50,nifty_total_vol_50_z,nifty_total_vol_50_pct,nifty_total_vol_200,nifty_total_vol_200_z,nifty_total_vol_200_pct
1996-02-28,76,93,-17,0.34,-0.2912699688148454,-7.605,-0.2069431304254463,0.4954990215264188,55.319148936170215,35.638297872340424,4.787234042553192,1,0,0.5319148936170213,0.0,0.5319148936170213,15.811513787552675,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-02-29,14,158,-144,-1.64,-2.272794472092261,-8.195,-2.9271449779044856,0.2923679060665362,40.64171122994652,30.481283422459892,3.7433155080213902,0,0,0.0,0.0,0.0,-0.06299407883487121,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-03-01,77,86,-9,-1.28,-0.12344204390819809,-8.0,-0.021594180156546634,0.5128506196999347,37.967914438502675,29.946524064171122,4.27807486631016,0,0,0.0,0.0,0.0,-0.06299407883487121,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-03-11,45,117,-72,-3.94,-1.0860966353859907,-8.495,-1.3668266728983642,0.3837573385518591,27.683615819209038,24.293785310734464,3.954802259887006,0,0,0.0,0.0,0.0,-0.06299407883487121,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-03-12,51,112,-61,-6.46,-0.8744781618755239,-8.775,-1.120492401497826,0.40280495759947815,21.578947368421055,21.052631578947366,3.684210526315789,0,0,0.0,0.0,0.0,-0.06299407883487121,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-03-13,109,44,65,-6.44,1.1450215981821996,-8.455,1.5663635727061558,0.6544683626875407,27.52808988764045,25.842696629213485,5.056179775280898,0,0,0.0,0.0,0.0,-0.06299407883487121,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-03-14,72,73,-1,-5.4,0.0709308468241077,-8.4,0.1577908775842646,0.5303979125896934,22.598870056497177,28.24858757062147,4.519774011299435,0,0,0.0,0.0,0.0,-0.06299407883487121,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-03-15,48,94,-46,-5.86,-0.6448159533332725,-8.715,-0.7943522895699731,0.4334637964774951,16.939890710382514,25.683060109289617,4.371584699453552,0,0,0.0,0.0,0.0,-0.06299407883487121,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-03-18,30,128,-98,-9.1,-1.4166451912035731,-9.4,-1.875668390519601,0.34487932159165036,10.75268817204301,23.118279569892472,4.301075268817205,0,0,0.0,0.0,0.0,-0.06299407883487121,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-03-19,52,112,-60,-10.38,-0.7859622716232594,-9.605,-1.063922919086503,0.405218525766471,10.526315789473683,21.052631578947366,3.684210526315789,0,0,0.0,0.0,0.0,-0.06299407883487121,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
